"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z202024873","4.12.2020 8:37:06","31625657","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","Slovenská republika","114405,450","10,000","125846,000","1","platná",
"Z202027416","1.12.2020 9:42:41","52281370","CELEBRITY IT s. r. o.","Slovenská republika","40275,000","20,000","48330,000","1","platná",
"Z202027416","1.12.2020 9:43:32","51662787","KASON, s.r.o.","Slovenská republika","40282,490","20,000","48338,990","3","platná",
"Z202029506","2.12.2020 10:52:04","45650276","Atos IT Solutions and Services s.r.o.","Slovenská republika","124950,000","20,000","149940,000","2","platná",
"Z202029506","3.12.2020 14:15:14","35810734","DATALAN, a.s.","Slovenská republika","124950,830","20,000","149941,000","3","platná",
"Z202029506","3.12.2020 14:40:11","51265125","DNS a.s., organizačná zložka Slovensko","Slovenská republika","124955,000","20,000","149946,000","4","platná",
"Z202029506","3.12.2020 15:54:51","36815799","Vision IT Solutions, a. s.","Slovenská republika","124940,000","20,000","149928,000","1","platná",
"Z202029610","1.12.2020 8:25:59","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","47813,000","20,000","57375,600","3","platná",
"Z202029970","3.12.2020 10:04:38","51662787","KASON, s.r.o.","Slovenská republika","12166,610","20,000","14599,930","2","platná",
"Z202030290","2.12.2020 11:41:07","45001103","SORTEC EUROPE, s. r. o.","Slovenská republika","34000,000","20,000","40800,000","2","platná",
"Z202030290","2.12.2020 11:41:52","36289906","MIVASOFT, spol. s r.o.","Slovenská republika","34998,000","20,000","41997,600","3","platná",
"Z202030290","2.12.2020 11:44:36","27396649","ELVAC SOLUTIONS s.r.o.","Česká republika","33400,000","21,000","40414,000","1","platná",
"Z202030444","4.12.2020 12:50:18","31348262","Wolters Kluwer SR s. r. o.","Slovenská republika","49990,000","20,000","59988,000","1","platná",
"Z202030520","2.12.2020 8:26:17","36880574","Ing. Peter Gerši - GC Tech.","Slovenská republika","4685,000","20,000","5622,000","3","platná",
"Z202030547","2.12.2020 9:46:34","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","49310,990","20,000","59173,190","1","platná",
"Z202030841","1.12.2020 16:29:09","31344194","JURIGA spol. s r. o.","Slovenská republika","3333,330","20,000","4000,000","6","platná",
"Z202030841","2.12.2020 9:28:04","51265125","DNS a.s., organizačná zložka Slovensko","Slovenská republika","3320,000","20,000","3984,000","1","platná",
"Z202030841","2.12.2020 14:39:08","51160374","Softwarepro PS, s.r.o.","Slovenská republika","3333,000","20,000","3999,600","4","platná",
"Z202030841","3.12.2020 8:53:30","36597767","eSOLUTIONS s.r.o.","Slovenská republika","3325,000","20,000","3990,000","2","platná",
"Z202030841","6.12.2020 22:14:22","51662787","KASON, s.r.o.","Slovenská republika","3333,310","20,000","3999,970","5","platná",
"Z202030841","6.12.2020 22:52:46","46532617","CHANGE COMPUTER s. r. o.","Slovenská republika","3635,000","10,000","3998,500","3","platná",
"Z202030989","1.12.2020 7:14:41","36399604","A.En. Slovensko s.r.o.","Slovenská republika","11469,900","20,000","13763,880","5","platná",
"Z202030989","1.12.2020 11:45:06","50060872","MFGK Slovakia s. r. o.","Slovenská republika","11444,000","20,000","13732,800","2","platná",
"Z202030989","1.12.2020 11:56:09","35743565","MAGNA ENERGIA a.s.","Slovenská republika","11447,360","20,000","13736,830","3","platná",
"Z202030998","4.12.2020 16:33:53","36428353","Železiarstvo HAMMER, s.r.o.","Slovenská republika","14510,830","20,000","17413,000","8","platná",
"Z202030998","3.12.2020 12:41:17","43902138","WARGAS s.r.o. ","Slovenská republika","14509,000","20,000","17410,800","2","platná",
"Z202030998","3.12.2020 12:58:29","50210050","GEPI s.r.o.","Slovenská republika","12000,000","20,000","14400,000","1","platná",
"Z202030998","7.12.2020 9:48:16","41803523","Slavka Ivanová-Štýl","Slovenská republika","14510,500","20,000","17412,600","5","platná",
"Z202030998","7.12.2020 9:57:11","50963791","FERMAT SK s.r.o.","Slovenská republika","14510,110","20,000","17412,130","4","platná",
"Z202030998","7.12.2020 7:50:41","18049401","AG NÁRADIE - AGRODEAL, s.r.o.","Slovenská republika","14510,800","20,000","17412,960","6","platná",
"Z202030998","7.12.2020 8:44:59","36200883","5K, spoločnosť s ručením obmedzeným","Slovenská republika","14510,810","20,000","17412,970","7","platná",
"Z202030998","2.12.2020 11:29:31","45000093","SGL media, s. r. o ","Slovenská republika","14510,000","20,000","17412,000","3","platná",
"Z202031016","1.12.2020 9:49:57","36556050","ITSK, s.r.o.","Slovenská republika","890,000","20,000","1068,000","1","platná",
"Z202031114","1.12.2020 9:49:11","52382877","Ing. Martin Benko - Cleanxprosk","Slovenská republika","1596,990","","1596,990","2","platná",
"Z202031114","1.12.2020 9:54:22","51662787","KASON, s.r.o.","Slovenská republika","1330,810","20,000","1596,970","1","platná",
"Z202031115","1.12.2020 9:57:06","36556050","ITSK, s.r.o.","Slovenská republika","9026,660","20,000","10831,990","1","platná",
"Z202031127","1.12.2020 9:16:24","51662787","KASON, s.r.o.","Slovenská republika","13456,400","20,000","16147,680","3","platná",
"Z202031153","2.12.2020 13:22:56","51162032","MOINO s.r.o.","Slovenská republika","74536,900","0,000","74536,900","2","platná",
"Z202031153","2.12.2020 13:42:41","35976501","ProConnect, s.r.o.","Slovenská republika","74535,000","20,000","89442,000","","stiahnutá",
"Z202031153","2.12.2020 13:52:41","35976501","ProConnect, s.r.o.","Slovenská republika","74535,000","20,000","89442,000","1","platná",
"Z202031159","1.12.2020 11:17:39","51966255","BCF ENERGY, s. r. o.","Slovenská republika","88048,190","20,000","105657,830","5","platná",
"Z202031159","1.12.2020 16:57:44","43860125","Pow-en a.s.","Slovenská republika","87739,530","20,000","105287,440","4","platná",
"Z202031159","1.12.2020 22:44:45","35815256","Slovenský plynárenský priemysel, a.s.","Slovenská republika","89696,530","20,000","107635,840","6","platná",
"Z202031159","2.12.2020 7:21:47","36399604","A.En. Slovensko s.r.o.","Slovenská republika","90499,900","20,000","108599,880","7","platná",
"Z202031159","2.12.2020 9:06:36","46113177","Energie2, a.s.","Slovenská republika","81565,310","20,000","97878,370","2","platná",
"Z202031159","2.12.2020 9:09:02","35743565","MAGNA ENERGIA a.s.","Slovenská republika","81666,200","20,000","97999,440","3","platná",
"Z202031159","2.12.2020 9:16:03","51865467","Stredoslovenská energetika, a. s.","Slovenská republika","80000,000","20,000","96000,000","1","platná",
"Z202031165","2.12.2020 9:37:30","35815256","Slovenský plynárenský priemysel, a.s.","Slovenská republika","117500,000","20,000","141000,000","3","platná",
"Z202031165","1.12.2020 17:02:52","45860637","MET Slovakia, a.s.","Slovenská republika","119123,000","20,000","142947,600","6","platná",
"Z202031165","2.12.2020 19:01:43","50060872","MFGK Slovakia s. r. o.","Slovenská republika","117987,000","20,000","141584,400","4","platná",
"Z202031165","3.12.2020 7:17:32","36399604","A.En. Slovensko s.r.o.","Slovenská republika","119499,900","20,000","143399,880","7","platná",
"Z202031165","3.12.2020 8:42:35","46113177","Energie2, a.s.","Slovenská republika","91868,030","20,000","110241,640","2","platná",
"Z202031165","3.12.2020 8:51:15","51865467","Stredoslovenská energetika, a. s.","Slovenská republika","91000,000","20,000","109200,000","1","platná",
"Z202031165","3.12.2020 8:53:11","36677281","ZSE Energia, a.s.","Slovenská republika","119000,000","20,000","142800,000","5","platná",
"Z202031174","1.12.2020 12:08:12","44040962","Victoria AG ART s. r. o.","Slovenská republika","22000,000","20,000","26400,000","12","platná",
"Z202031174","1.12.2020 12:45:30","33126500","Ing. Ladislav Ivanics  IL - MED","Slovenská republika","35900,000","20,000","43080,000","18","platná",
"Z202031174","1.12.2020 11:43:15","45886946","44 ENTERPRISE, s. r. o.","Slovenská republika","21900,000","20,000","26280,000","11","platná",
"Z202031174","1.12.2020 11:50:34","35843136","OfficeLand, s.r.o.","Slovenská republika","17940,000","20,000","21528,000","4","platná",
"Z202031174","1.12.2020 7:49:32","31589561","VIDRA a spol. s.r.o.","Slovenská republika","33250,000","20,000","39900,000","16","platná",
"Z202031174","1.12.2020 8:51:31","34101110","BETRIX, s.r.o.","Slovenská republika","36199,980","20,000","43439,980","23","platná",
"Z202031174","1.12.2020 9:10:46","47401940","YV STYLE s.r.o.","Slovenská republika","24000,000","20,000","28800,000","13","platná",
"Z202031193","1.12.2020 13:30:13","44378726","European Medical Distribution s. r. o.","Slovenská republika","14800,000","20,000","17760,000","1","platná",
"Z202031202","2.12.2020 9:26:19","47079690","GGFS s.r.o. ","Slovenská republika","157655,000","","157655,000","1","platná",
"Z202031205","2.12.2020 11:41:33","41751477","Martin Gall - MG COMP","Slovenská republika","6708,330","20,000","8050,000","1","platná",
"Z202031251","1.12.2020 21:55:56","51662787","KASON, s.r.o.","Slovenská republika","766,610","20,000","919,930","1","platná",
"Z202031255","1.12.2020 10:03:17","35922729","ALTRAX s.r.o.","Slovenská republika","3390,000","20,000","4068,000","1","platná",
"Z202031255","1.12.2020 10:17:31","46258060","PROFI - STAR, s.r.o.","Slovenská republika","3400,000","20,000","4080,000","2","platná",
"Z202031255","1.12.2020 6:58:24","31680569","KONEX elektro, spol. s r.o.","Slovenská republika","3451,700","20,000","4142,040","3","platná",
"Z202031256","1.12.2020 16:59:19","46201661","MAPA Slovakia Editor, s.r.o.","Slovenská republika","490,000","10,000","539,000","2","platná",
"Z202031256","2.12.2020 7:52:40","31399088","Ultra Print, s.r.o.","Slovenská republika","495,000","10,000","544,500","4","platná",
"Z202031260","2.12.2020 9:12:33","36200883","5K, spoločnosť s ručením obmedzeným","Slovenská republika","9681,660","20,000","11617,990","2","platná",
"Z202031260","2.12.2020 9:24:20","36556050","ITSK, s.r.o.","Slovenská republika","9681,650","20,000","11617,980","1","platná",
"Z202031263","1.12.2020 12:05:16","30228042","U N I M A T spol. s r.o.","Slovenská republika","2325,000","20,000","2790,000","1","platná",
"Z202031272","1.12.2020 8:26:34","36880574","Ing. Peter Gerši - GC Tech.","Slovenská republika","248,010","20,000","297,610","3","platná",
"Z202031273","1.12.2020 8:29:34","43959954","KORAKO plus, s. r. o.","Slovenská republika","35780,000","20,000","42936,000","10","platná",
"Z202031273","1.12.2020 9:32:03","51949750","JStore, s. r. o.","Slovenská republika","35830,000","20,000","42996,000","12","platná",
"Z202031277","3.12.2020 7:54:04","35832274","BATTEX Slovakia, s.r.o.","Slovenská republika","3439,890","20,000","4127,870","1","platná",
"Z202031279","1.12.2020 7:13:32","36399604","A.En. Slovensko s.r.o.","Slovenská republika","19999,900","20,000","23999,880","5","platná",
"Z202031279","1.12.2020 11:22:26","43806643","BUKÓZA ENERGO, a. s.","Slovenská republika","19734,080","20,000","23680,900","2","platná",
"Z202031293","1.12.2020 11:25:41","36428353","Železiarstvo HAMMER, s.r.o.","Slovenská republika","582,490","20,000","698,990","2","platná",
"Z202031293","1.12.2020 12:54:02","35711531","V.P.F. MEDIUM s.r.o.","Slovenská republika","581,000","20,000","697,200","1","platná",
"Z202031296","1.12.2020 10:06:38","36235334","JUEL, s.r.o. ","Slovenská republika","997,500","20,000","1197,000","1","platná",
"Z202031298","1.12.2020 9:36:11","50963791","FERMAT SK s.r.o.","Slovenská republika","631,660","20,000","757,990","2","platná",
"Z202031298","1.12.2020 12:54:23","36428353","Železiarstvo HAMMER, s.r.o.","Slovenská republika","631,650","20,000","757,980","1","platná",
"Z202031304","1.12.2020 8:37:47","35969938","SIGI TRADE, s. r. o.","Slovenská republika","23999,990","20,000","28799,990","2","platná",
"Z202031304","1.12.2020 8:51:30","31717063","MIKROP Slovensko, s.r.o.","Slovenská republika","23999,980","20,000","28799,980","1","platná",
"Z202031335","1.12.2020 8:34:27","43801111","Polygrafické centrum, s.r.o. ","Slovenská republika","1247,000","10,000","1371,700","3","platná",
"Z202031335","1.12.2020 8:53:53","31399088","Ultra Print, s.r.o.","Slovenská republika","1143,000","20,000","1371,600","2","platná",
"Z202031341","1.12.2020 7:10:03","36399604","A.En. Slovensko s.r.o.","Slovenská republika","89094,460","20,000","106913,350","2","platná",
"Z202031342","1.12.2020 7:12:20","36399604","A.En. Slovensko s.r.o.","Slovenská republika","74999,900","20,000","89999,880","5","platná",
"Z202031342","1.12.2020 8:57:46","35815256","Slovenský plynárenský priemysel, a.s.","Slovenská republika","74991,000","20,000","89989,200","4","platná",
"Z202031345","1.12.2020 9:23:06","31399088","Ultra Print, s.r.o.","Slovenská republika","390,000","10,000","429,000","2","platná",
"Z202031365","3.12.2020 8:23:10","00682497","MP spol. s r.o.","Slovenská republika","68899,000","20,000","82678,800","1","platná",
"Z202031367","2.12.2020 10:40:25","41751477","Martin Gall - MG COMP","Slovenská republika","1115,000","20,000","1338,000","1","platná",
"Z202031371","1.12.2020 9:38:49","41751477","Martin Gall - MG COMP","Slovenská republika","27979,160","20,000","33574,990","4","platná",
"Z202031371","1.12.2020 9:58:15","51662787","KASON, s.r.o.","Slovenská republika","27979,410","20,000","33575,290","5","platná",
"Z202031373","1.12.2020 12:48:41","47484128","nabbi, s.r.o.","Slovenská republika","829,000","20,000","994,800","1","platná",
"Z202031383","1.12.2020 15:33:21","17147522","RYBA Košice spol.s.r.o.","Slovenská republika","8330,000","20,000","9996,000","1","platná",
"Z202031385","2.12.2020 7:53:47","36019208","INMEDIA, spol. s r.o.","Slovenská republika","17555,830","20,000","21067,000","3","platná",
"Z202031385","2.12.2020 8:45:14","34152199","Bidfood Slovakia s. r. o.","Slovenská republika","17555,790","20,000","21066,950","2","platná",
"Z202031385","1.12.2020 15:35:05","17147522","RYBA Košice spol.s.r.o.","Slovenská republika","17500,000","20,000","21000,000","1","platná",
"Z202031390","2.12.2020 12:53:44","51662787","KASON, s.r.o.","Slovenská republika","2339,910","20,000","2807,890","3","platná",
"Z202031395","1.12.2020 9:09:55","34152199","Bidfood Slovakia s. r. o.","Slovenská republika","41044,240","","48001,990","3","platná",
"Z202031395","2.12.2020 7:45:48","31571697","GLOBUS spol. s r.o.","Slovenská republika","39999,150","","47998,980","1","platná",
"Z202031395","2.12.2020 6:46:51","10792848","Andrej Timko Ing. TA-TRANS","Slovenská republika","42368,000","","48000,000","2","platná",
"Z202031396","1.12.2020 9:13:15","35815256","Slovenský plynárenský priemysel, a.s.","Slovenská republika","27674,010","20,000","33208,810","1","platná",
"Z202031398","1.12.2020 20:14:15","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2498,000","20,000","2997,600","1","platná",
"Z202031398","1.12.2020 14:19:21","33191921","Roman Laco - ROADA","Slovenská republika","2499,990","20,000","2999,990","3","platná",
"Z202031398","2.12.2020 8:04:04","43959954","KORAKO plus, s. r. o.","Slovenská republika","2499,950","20,000","2999,940","2","platná",
"Z202031400","2.12.2020 10:37:52","10792848","Andrej Timko Ing. TA-TRANS","Slovenská republika","14930,000","20,000","17916,000","1","platná",
"Z202031400","2.12.2020 7:46:48","31571697","GLOBUS spol. s r.o.","Slovenská republika","14933,320","20,000","17919,980","2","platná",
"Z202031401","1.12.2020 10:02:37","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","323,000","20,000","387,600","3","platná",
"Z202031402","1.12.2020 8:27:14","36880574","Ing. Peter Gerši - GC Tech.","Slovenská republika","3737,000","20,000","4484,400","2","platná",
"Z202031403","1.12.2020 8:34:59","51026414","JNL s.r.o.","Slovenská republika","56900,000","20,000","68280,000","2","platná",
"Z202031405","1.12.2020 10:05:21","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","569,170","20,000","683,010","2","platná",
"Z202031406","1.12.2020 8:53:37","34101110","BETRIX, s.r.o.","Slovenská republika","666,640","20,000","799,970","13","platná",
"Z202031406","1.12.2020 9:18:27","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","653,000","20,000","783,600","7","platná",
"Z202031406","1.12.2020 10:01:35","36389714","AUTEX s.r.o.","Slovenská republika","652,000","20,000","782,400","6","platná",
"Z202031408","1.12.2020 8:25:59","34130730","PROMOS s.r.o.","Slovenská republika","499,980","20,000","599,980","1","platná",
