"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z202011790","3.9.2020 10:16:41","31350780","B.Braun Medical s.r.o.","Slovenská republika","5780,000","20,000","6936,000","2","platná",
"Z202011790","3.9.2020 16:48:34","51979772","EPION s.r.o.","Slovenská republika","5779,500","20,000","6935,400","1","platná",
"Z202015933","3.9.2020 9:50:58","31338551","Konica Minolta Slovakia spol. s r. o.","Slovenská republika","119850,000","20,000","143820,000","1","platná",
"Z202015933","3.9.2020 12:24:44","28529375","FORMICA CZ, s.r.o.","Česká republika","120100,000","","120100,000","2","platná",
"Z202017550","4.9.2020 9:36:45","52281370","CELEBRITY IT s. r. o.","Slovenská republika","40071,640","20,000","48085,970","1","platná",
"Z202017550","4.9.2020 9:26:24","36556050","ITSK, s.r.o.","Slovenská republika","40071,660","20,000","48085,990","2","platná",
"Z202019630","1.9.2020 21:39:10","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","665,000","20,000","798,000","2","platná",
"Z202019834","1.9.2020 21:08:05","50687115","HENRYSO, s.r.o.","Slovenská republika","3599,910","20,000","4319,890","5","platná",
"Z202020332","2.9.2020 9:51:30","35755989","LASER servis, spol. s.r.o. ","Slovenská republika","2694,550","20,000","3233,460","3","platná",
"Z202020332","2.9.2020 10:02:46","11838132","Ing. Peter Švec - ATIS","Slovenská republika","2694,530","20,000","3233,440","1","platná",
"Z202020332","2.9.2020 10:24:38","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","2694,540","20,000","3233,450","2","platná",
"Z202020359","8.9.2020 8:29:18","36880574","Ing. Peter Gerši - GC Tech.","Slovenská republika","5145,000","20,000","6174,000","2","platná",
"Z202020564","1.9.2020 12:36:32","35698462","Bio - Chrom, s.r.o.","Slovenská republika","909,000","20,000","1090,800","1","platná",
"Z202020711","4.9.2020 11:55:14","31321810","ELSINCO Slovensko s.r.o.","Slovenská republika","94979,000","20,000","113974,800","1","platná",
"Z202020716","3.9.2020 8:07:59","31625657","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","Slovenská republika","180322,560","10,000","198354,820","4","platná",
"Z202020716","3.9.2020 8:47:51","34142941","PHOENIX Zdravotnícke zásobovanie, a.s.","Slovenská republika","180322,550","10,000","198354,810","3","platná",
"Z202020716","3.9.2020 8:48:46","31708030","MEDICAL GROUP SK a. s.","Slovenská republika","180322,540","10,000","198354,800","2","platná",
"Z202020716","3.9.2020 8:49:44","34113924","MED - ART, spol. s r.o.","Slovenská republika","180322,000","10,000","198354,200","1","platná",
"Z202020742","1.9.2020 18:16:58","35684046","IMPA Dolný Kubín, s.r.o.","Slovenská republika","59583,330","20,000","71500,000","1","platná",
"Z202020742","2.9.2020 6:54:47","31397549","DANUBIASERVICE, a.s.","Slovenská republika","59726,600","20,000","71671,920","5","platná",
"Z202020742","2.9.2020 9:54:23","31319823","Todos Bratislava s.r.o.","Slovenská republika","59726,000","20,000","71671,200","4","platná",
"Z202020742","2.9.2020 9:59:34","31607713","SECO AUTOTRANS s.r.o.","Slovenská republika","59707,500","20,000","71649,000","2","platná",
"Z202020744","2.9.2020 19:25:07","45982007","AGGER, s.r.o.","Slovenská republika","108565,550","20,000","130278,660","4","platná",
"Z202020744","3.9.2020 8:46:40","46186123","Intersystem EU s.r.o.","Slovenská republika","108565,000","20,000","130278,000","3","platná",
