"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z2024139","2/5/2024 6:00:25 PM","36396222","Aricoma Systems s.r.o.","Slovenská republika","191100.000","20.000","229320.000","1","platná",
"Z2024139","2/6/2024 9:40:29 AM","35687487","MAILTEC SLOVAKIA, spol. s r. o.","Slovenská republika","194500.000","20.000","233400.000","2","platná",
"Z2024139","2/6/2024 9:51:23 AM","46495754","PUMASPED s.r.o.","Slovenská republika","194753.000","20.000","233703.600","3","platná",
"Z2024300","2/2/2024 8:17:58 AM","32627211","Tibor Varga TSV PAPIER","Slovenská republika","20099.000","20.000","24118.800","1","platná",
"Z2024372","2/1/2024 7:05:52 AM","36596451","RIVI s.r.o.","Slovenská republika","27665.910","20.000","33199.090","1","platná",
"Z2024397","2/1/2024 11:24:57 AM","36428353","Železiarstvo HAMMER, s.r.o.","Slovenská republika","9425.300","20.000","11310.360","10","platná",
"Z2024397","2/1/2024 11:50:20 AM","36392961","EMOS SK s.ro.","Slovenská republika","8800.000","20.000","10560.000","3","platná",
"Z2024397","2/4/2024 6:32:55 PM","35900008","HYCA s.r.o.","Slovenská republika","9350.000","20.000","11220.000","","stiahnutá",
"Z2024397","2/4/2024 6:36:41 PM","35900008","HYCA s.r.o.","Slovenská republika","8900.000","20.000","10680.000","","stiahnutá",
"Z2024397","2/4/2024 6:37:59 PM","35900008","HYCA s.r.o.","Slovenská republika","8600.000","20.000","10320.000","1","platná",
"Z2024397","2/4/2024 12:22:04 PM","51873885","NILTEX s. r. o.","Slovenská republika","9416.650","20.000","11299.980","6","platná",
"Z2024401","2/2/2024 11:28:53 AM","52344444","TopFire s. r. o.","Slovenská republika","7225.000","20.000","8670.000","3","platná",
"Z2024401","2/1/2024 6:19:40 PM","46495754","PUMASPED s.r.o.","Slovenská republika","7225.990","20.000","8671.190","4","platná",
"Z2024401","2/5/2024 8:41:35 AM","31396623","PYRA, spol. s r.o.","Slovenská republika","7150.000","20.000","8580.000","1","platná",
"Z2024405","2/5/2024 3:54:25 PM","00681300","Odvoz a likvidácia odpadu a.s. v skratke: OLO a.s.","Slovenská republika","60000.000","20.000","72000.000","2","platná",
"Z2024405","2/6/2024 9:58:37 AM","31318762","FCC Slovensko, s.r.o.","Slovenská republika","59700.000","20.000","71640.000","1","platná",
"Z2024413","2/1/2024 3:14:35 PM","36030848","DYNEX Servis spol. s r.o.","Slovenská republika","154697.000","","171497.200","1","platná",
"Z2024418","2/1/2024 8:03:50 AM","46186123","Intersystem EU s.r.o.","Slovenská republika","32363.010","20.000","38835.610","5","platná",
"Z2024418","2/1/2024 11:51:05 AM","36320854","mmcité sk s.r.o.","Slovenská republika","32333.000","20.000","38799.600","3","platná",
"Z2024418","2/1/2024 1:27:16 PM","52849180","SPREVIS s. r. o.","Slovenská republika","32325.000","20.000","38790.000","2","platná",
"Z2024419","2/1/2024 7:46:45 AM","36283355","Simply supplies a.s.","Slovenská republika","35527.300","10.000","39080.030","3","platná",
"Z2024421","2/1/2024 9:23:58 AM","52913805","Marián Hucík - Kika Wood","Slovenská republika","2799.170","20.000","3359.010","1","platná",
"Z2024421","2/1/2024 11:44:14 AM","36483745","UEZ s.r.o.","Slovenská republika","3499.000","20.000","4198.800","4","platná",
"Z2024427","2/5/2024 8:29:28 AM","53898834","VHM Corp s. r. o.","Slovenská republika","10440.000","20.000","12528.000","2","platná",
"Z2024427","2/5/2024 9:24:28 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","10435.000","20.000","12522.000","1","platná",
