"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z201929381","5.11.2019 13:48:56","31625657","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","Slovenská republika","2500,000","10,000","2750,000","1","platná",
"Z201932142","2.11.2019 11:32:38","31580289","VEREX-ELTO, a.s.","Slovenská republika","3940,000","20,000","4728,000","2","platná",
"Z201932431","4.11.2019 8:27:15","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","6799,000","20,000","8158,800","2","platná",
"Z201932431","4.11.2019 8:32:57","34559671","Ing. Iveta Janíková","Slovenská republika","6839,980","20,000","8207,980","6","platná",
"Z201932431","3.11.2019 20:24:52","44137761","EUROGASTROP s.r.o.","Slovenská republika","6800,000","20,000","8160,000","3","platná",
"Z201932431","4.11.2019 9:16:27","36216054","EUROMAR spol s .r.o.","Slovenská republika","6837,500","20,000","8205,000","4","platná",
"Z201932431","4.11.2019 9:48:41","36442071","ABAKE spol. s r.o.","Slovenská republika","6839,000","20,000","8206,800","5","platná",
"Z201932431","4.11.2019 8:29:06","02400014","SBL Europe, s.r.o.","Česká republika","6798,000","20,000","8157,600","1","platná",
"Z201932463","4.11.2019 13:24:51","48586285","B. Braun Medical s.r.o.","Česká republika","5200,000","21,000","6292,000","2","platná",
"Z201932463","4.11.2019 13:22:19","31350780","B.Braun Medical s.r.o.","Slovenská republika","5188,250","20,000","6225,900","1","platná",
"Z201932480","1.11.2019 8:26:05","41648242","Marek Špeťko - IMEX","Slovenská republika","34,000","20,000","40,800","1","platná",
"Z201932480","10.11.2019 22:25:45","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","34,950","20,000","41,940","2","platná",
"Z201932480","11.11.2019 9:23:01","52119599","BOLUS  s r.o.","Slovenská republika","34,960","20,000","41,950","3","platná",
"Z201932495","4.11.2019 9:48:08","35848901","ROIN, s. r. o.","Slovenská republika","135930,000","20,000","163116,000","6","platná",
"Z201932495","4.11.2019 23:25:09","36040461","TENEX SERVIS s.r.o.","Slovenská republika","135940,000","","135940,000","9","platná",
"Z201932495","6.11.2019 10:57:26","52119599","BOLUS  s r.o.","Slovenská republika","135901,000","20,000","163081,200","5","platná",
"Z201932495","6.11.2019 21:34:59","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","135890,000","20,000","163068,000","3","platná",
"Z201932495","7.11.2019 9:22:16","31668461","VILLA MARKET s.r.o.","Slovenská republika","135840,000","20,000","163008,000","1","platná",
"Z201932495","7.11.2019 9:25:21","31628605","Xepap, spol. s r. o.","Slovenská republika","135940,010","20,000","163128,010","10","platná",
"Z201932495","7.11.2019 9:48:55","46841075","GASTROBAL s.r.o.","Slovenská republika","135939,000","20,000","163126,800","8","platná",
"Z201932495","7.11.2019 9:51:38","36372871","CARTA Slovakia, s.r.o.","Slovenská republika","135938,000","20,000","163125,600","7","platná",
"Z201932529","4.11.2019 13:17:05","30346461","Ing. Miroslav Vančo MIVASOFT","Slovenská republika","2348,240","20,000","2817,890","2","platná",
"Z201932529","4.11.2019 14:46:45","50674137","Aloquence, s. r. o.","Slovenská republika","2345,000","20,000","2814,000","1","platná",
"Z201932529","4.11.2019 11:13:46","37212931","Henrich Sonnenschein - ITSK","Slovenská republika","2349,990","20,000","2819,990","3","platná",
"Z201932543","2.11.2019 7:42:02","35770643","Johan ENVIRO s.r.o.","Slovenská republika","142000,000","20,000","170400,000","4","platná",
"Z201932543","4.11.2019 22:58:46","31400221","REO AMOS SLOVAKIA, s.r.o. ","Slovenská republika","140800,000","20,000","168960,000","2","platná",
"Z201932543","5.11.2019 8:48:59","36497631","T.Z.M., s.r.o.","Slovenská republika","168959,000","","168959,000","1","platná",
"Z201932543","5.11.2019 9:03:54","45329478","ŠTÝL EU s.r.o.","Slovenská republika","140833,330","20,000","169000,000","3","platná",
"Z201932621","5.11.2019 15:19:08","45408581","NIBIA s. r. o.","Slovenská republika","3748,000","20,000","4497,600","1","platná",
"Z201932639","10.11.2019 16:12:07","51865467","Stredoslovenská energetika, a. s.","Slovenská republika","57500,000","20,000","69000,000","","stiahnutá",
"Z201932639","10.11.2019 16:13:08","51865467","Stredoslovenská energetika, a. s.","Slovenská republika","69000,000","20,000","82800,000","3","platná",
"Z201932639","11.11.2019 8:21:49","46113177","Energie2, a.s.","Slovenská republika","68999,990","20,000","82799,990","2","platná",
"Z201932639","5.11.2019 14:11:08","51966255","BCF ENERGY, s. r. o.","Slovenská republika","68976,460","20,000","82771,750","1","platná",
"Z201932657","4.11.2019 8:21:35","48079707","WASCO - družstvo","Slovenská republika","15452,730","","16998,000","1","platná",
"Z201932663","3.11.2019 22:19:07","51865467","Stredoslovenská energetika, a. s.","Slovenská republika","42612,500","20,000","51135,000","5","platná",
"Z201932663","4.11.2019 8:29:33","43860125","Pow-en a.s.","Slovenská republika","42096,080","20,000","50515,300","3","platná",
"Z201932663","4.11.2019 8:43:01","46113177","Energie2, a.s.","Slovenská republika","41638,180","20,000","49965,820","2","platná",
"Z201932665","8.11.2019 8:30:01","50603698","flex-it, s.r.o.","Slovenská republika","139166,700","20,000","167000,040","5","platná",
"Z201932665","6.11.2019 14:19:52","36777145","SOFIS, s.r.o.","Slovenská republika","139050,000","20,000","166860,000","2","platná",
"Z201932665","6.11.2019 15:47:06","36815799","Vision IT Solutions, a. s.","Slovenská republika","139100,000","20,000","166920,000","3","platná",
"Z201932665","7.11.2019 16:33:12","35955678","SOITRON, s.r.o.","Slovenská republika","139150,000","20,000","166980,000","4","platná",
"Z201932665","7.11.2019 21:28:38","47913894","LLOYD & PARTNERS, s.r.o.","Slovenská republika","139000,000","20,000","166800,000","1","platná",
"Z201932676","6.11.2019 22:07:07","43941184","SAP SOUND, s. r. o.","Slovenská republika","28100,000","20,000","33720,000","1","platná",
"Z201932676","7.11.2019 5:55:17","46870628","MediScience s.r.o.","Slovenská republika","28200,000","20,000","33840,000","3","platná",
"Z201932676","7.11.2019 8:32:02","36696111","3D REAL s.r.o.","Slovenská republika","33789,000","","33789,000","2","platná",
"Z201932687","4.11.2019 12:35:46","34653490","Ivan Hoferica - LIMAR","Slovenská republika","1449,990","20,000","1739,990","","stiahnutá",
"Z201932687","4.11.2019 12:40:08","34653490","Ivan Hoferica - LIMAR","Slovenská republika","1502,000","20,000","1802,400","3","platná",
"Z201932687","1.11.2019 12:55:25","31560806","M I K R O H U K O , spol. s r.o.","Slovenská republika","1450,000","20,000","1740,000","1","platná",
"Z201932708","4.11.2019 8:41:40","30228247","BITUNOVA spol. s r.o.","Slovenská republika","5712,000","20,000","6854,400","5","platná",
"Z201932708","4.11.2019 10:32:07","31651518","EUROVIA SK, a.s.","Slovenská republika","5660,000","20,000","6792,000","4","platná",
"Z201932708","4.11.2019 11:23:29","43811850","ASTAP stavby, s.r.o.","Slovenská republika","5600,000","20,000","6720,000","3","platná",
"Z201932708","4.11.2019 11:59:23","36526606","PARAPETROL a.s.","Slovenská republika","5088,000","20,000","6105,600","2","platná",
"Z201932708","4.11.2019 11:34:41","05004209","Pasz s. r. o.","Česká republika","4100,000","20,000","4920,000","1","platná",
"Z201932754","4.11.2019 8:10:46","36040461","TENEX SERVIS s.r.o.","Slovenská republika","591,000","20,000","709,200","2","platná",
