"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z2025215","2/3/2025 9:17:08 AM","35738219","AXASOFT, a. s.","Slovenská republika","89998.900","0.000","89998.900","1","platná",
"Z2025225","2/4/2025 6:46:43 AM","44523351","COREX SERVIS, s.r.o.","Slovenská republika","375386.630","23.000","461725.560","1","platná",
"Z2025227","2/2/2025 1:57:29 PM","47067268","CryoChem Slovakia s.r.o.","Slovenská republika","24820.000","23.000","30528.600","3","platná",
"Z2025227","2/3/2025 8:20:22 AM","00685852","Messer Tatragas, spol. s r.o.","Slovenská republika","24835.000","23.000","30547.050","4","platná",
"Z2025230","2/5/2025 8:33:47 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","405.500","23.000","498.770","3","platná",
"Z2025230","2/5/2025 8:48:50 AM","50242997","RENTON SK s.r.o.","Slovenská republika","498.000","","499.000","4","platná",
"Z2025234","2/3/2025 8:20:07 AM","41751477","Martin Gall - MG COMP","Slovenská republika","4269.000","23.000","5250.870","1","platná",
"Z2025236","2/6/2025 9:07:38 AM","50146688","EKOS - partner s.r.o.","Slovenská republika","9500.000","23.000","11685.000","2","platná",
"Z2025236","2/6/2025 9:47:13 AM","31347525","MAJSTER PAPIER, s.r.o.","Slovenská republika","9499.000","23.000","11683.770","1","platná",
"Z2025236","2/3/2025 9:14:32 PM","36227901","BANCHEM, s.r.o.","Slovenská republika","10097.000","23.000","12419.310","4","platná",
"Z2025236","2/6/2025 9:47:54 AM","43959954","KORAKO, s. r. o.","Slovenská republika","10127.530","23.000","12456.860","10","platná",
"Z2025236","2/6/2025 8:23:40 AM","35908076","VICOM  s.r.o.","Slovenská republika","10126.000","23.000","12454.980","8","platná",
"Z2025236","2/6/2025 8:29:06 AM","44857187","CORA GASTRO s.r.o.","Slovenská republika","10000.000","23.000","12300.000","3","platná",
"Z2025236","2/6/2025 9:56:38 AM","52406679","Ltd Trade s. r. o.","Slovenská republika","10119.000","23.000","12446.370","7","platná",
"Z2025238","2/3/2025 12:14:13 PM","45603065","ANDI, s.r.o.","Slovenská republika","45000.000","0.000","45000.000","1","platná",
"Z2025239","2/3/2025 9:37:30 AM","36365645","Quatro print, spol. s r.o.","Slovenská republika","4499.200","23.000","5534.020","4","platná",
"Z2025239","2/3/2025 11:29:44 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","4499.900","23.000","5534.880","5","platná",
"Z2025239","2/3/2025 9:03:26 AM","56402163","Thein Slovakia, s. r. o.","Slovenská republika","4499.000","23.000","5533.770","3","platná",
"Z2025239","2/3/2025 12:46:55 PM","50991698","T&J Invest s.r.o.","Slovenská republika","3999.000","23.000","4918.770","1","platná",
"Z2025240","2/3/2025 2:34:29 PM","36439851","Démos trade, s.r.o.","Slovenská republika","139999.990","23.000","172199.990","3","platná",
"Z2025240","2/4/2025 10:11:20 PM","51261171","DC Sielnica, n. o., „r. s. p.“","Slovenská republika","163900.000","5.000","172095.000","1","platná",
"Z2025240","2/5/2025 9:21:37 AM","45653674","JZPVK - Company, s.r.o.","Slovenská republika","140000.000","23.000","172200.000","4","platná",
"Z2025240","2/5/2025 10:30:01 AM","36777889","BAMIDA s.r.o.","Slovenská republika","139999.970","23.000","172199.960","2","platná",
"Z2025241","2/3/2025 8:12:40 PM","56402163","Thein Slovakia, s. r. o.","Slovenská republika","12193.000","23.000","14997.390","2","platná",
"Z2025241","2/3/2025 3:51:28 PM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","12195.000","23.000","14999.850","4","platná",
"Z2025243","2/3/2025 10:05:22 AM","60321482","DLF Seeds, s.r.o.","Česká republika","59798.000","","59798.000","1","platná",
"Z2025243","2/3/2025 8:16:15 AM","46729445","IGGY-TRADE s.r.o.","Slovenská republika","59799.000","23.000","73552.770","2","platná",
"Z2025251","2/3/2025 8:59:51 AM","45901872","DLC s.r.o.","Slovenská republika","28390.000","23.000","34919.700","1","platná",
"Z2025252","2/3/2025 7:56:15 AM","47635843","EKO Servis SK s.r.o.","Slovenská republika","569.100","23.000","699.990","3","platná",
"Z2025252","2/1/2025 4:12:47 PM","31347525","MAJSTER PAPIER, s.r.o.","Slovenská republika","554.990","23.000","682.640","1","platná",
"Z2025254","2/2/2025 5:32:33 PM","31720943","Steeling, s.r.o.","Slovenská republika","1420.000","23.000","1746.600","1","platná",
"Z2025255","2/3/2025 11:32:58 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","19829.030","23.000","24389.710","4","platná",
"Z2025255","2/5/2025 8:09:10 AM","50282026","Woodensky SK,s.r.o","Slovenská republika","19828.000","23.000","24388.440","1","platná",
"Z2025255","2/3/2025 8:50:09 AM","50282026","Woodensky SK,s.r.o","Slovenská republika","9354.000","23.000","11505.420","","stiahnutá",
"Z2025255","2/5/2025 8:34:26 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","19829.000","23.000","24389.670","3","platná",
"Z2025255","2/5/2025 9:27:30 AM","44015682","Grex SK, s.r.o.","Slovenská republika","19828.500","23.000","24389.060","2","platná",
"Z2025256","2/3/2025 11:29:16 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","310.000","23.000","381.300","1","platná",
"Z2025256","2/3/2025 8:57:12 AM","56402163","Thein Slovakia, s. r. o.","Slovenská republika","313.000","23.000","384.990","3","platná",
"Z2025257","2/3/2025 11:30:31 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","403.200","23.000","495.940","4","platná",
"Z2025257","2/3/2025 8:52:45 AM","56402163","Thein Slovakia, s. r. o.","Slovenská republika","403.000","23.000","495.690","3","platná",
"Z2025258","2/3/2025 12:36:25 PM","25550250","PANEP s.r.o.","Česká republika","54187.100","","58382.170","1","platná",
"Z2025261","2/3/2025 8:10:14 PM","56402163","Thein Slovakia, s. r. o.","Slovenská republika","1424.000","23.000","1751.520","2","platná",
"Z2025261","2/4/2025 8:26:33 AM","36556050","ITSK, s.r.o.","Slovenská republika","1424.910","23.000","1752.640","4","platná",
"Z2025261","2/3/2025 2:10:15 AM","51261171","DC Sielnica, n. o., „r. s. p.“","Slovenská republika","1424.900","5.000","1496.150","3","platná",
