"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z20251600","5/9/2025 7:37:11 AM","30229766","J.M.MARTIN , spol. s r.o.","Slovenská republika","38100.000","23.000","46863.000","1","platná",
"Z20251610","5/4/2025 8:18:18 PM","51324440","CENTRALCHEM, s.r.o.","Slovenská republika","75664.260","","86420.490","2","platná",
"Z20251610","5/6/2025 4:14:38 PM","36206741","LABSERVICE, spol. s r.o.","Slovenská republika","75566.020","","86308.290","1","platná",
"Z20251613","5/6/2025 7:36:50 AM","30998263","ECOTEST spol. s r. o.","Slovenská republika","19918.700","23.000","24500.000","1","platná",
"Z20251614","5/5/2025 1:01:17 PM","35710691","Lamitec, spol. s r.o.","Slovenská republika","150411.000","23.000","185005.530","1","platná",
"Z20251623","5/5/2025 7:39:32 AM","31625657","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","Slovenská republika","7642.020","5.000","8024.120","2","platná",
"Z20251623","5/5/2025 8:24:41 AM","34113924","MED - ART, spol. s r.o.","Slovenská republika","7642.000","5.000","8024.100","1","platná",
"Z20251641","5/2/2025 10:03:05 AM","51261171","DC Sielnica, n. o., „r. s. p.“","Slovenská republika","10844.760","5.000","11387.000","3","platná",
"Z20251641","5/2/2025 10:31:36 AM","31340563","CDP, spol. s r.o. ","Slovenská republika","9200.000","23.000","11316.000","1","platná",
"Z20251641","5/2/2025 10:49:52 AM","55261787","STAKEON s. r. o.","Slovenská republika","9285.000","23.000","11420.550","4","platná",
"Z20251645","5/6/2025 3:01:19 AM","52700763","RAMOTECH s. r. o.","Slovenská republika","9330.000","23.000","11475.900","2","platná",
"Z20251663","5/4/2025 11:03:34 PM","05004209","Pasz s. r. o.","Česká republika","170050.000","23.000","209161.500","2","platná",
"Z20251663","5/5/2025 8:03:09 AM","30228247","SAT SLOVENSKO s.r.o.","Slovenská republika","169857.000","23.000","208924.110","1","platná",
"Z20251669","5/4/2025 8:56:35 PM","46360379","RIZNER s. r. o.","Slovenská republika","3244.000","23.000","3990.120","2","platná",
"Z20251669","5/5/2025 8:30:27 AM","46557695","LENMAR SOLUTION, s.r.o.","Slovenská republika","3243.990","23.000","3990.110","1","platná",
"Z20251673","5/2/2025 8:34:12 AM","41751477","Martin Gall - MG COMP","Slovenská republika","4599.500","23.000","5657.390","2","platná",
"Z20251677","5/6/2025 9:34:36 AM","31577148","ÁČKO a.s.","Slovenská republika","19820.000","23.000","24378.600","1","platná",
"Z20251677","5/7/2025 12:43:56 PM","31598251","HONOR s.r.o.","Slovenská republika","26550.000","23.000","32656.500","6","platná",
"Z20251677","5/7/2025 2:30:59 PM","50778919","TiaHome s.r.o.","Slovenská republika","21000.000","23.000","25830.000","3","platná",
"Z20251677","5/8/2025 10:52:49 PM","56882629","MITEX dekor s. r. o.","Slovenská republika","26637.150","23.000","32763.700","7","platná",
"Z20251691","5/5/2025 8:28:00 AM","34113924","MED - ART, spol. s r.o.","Slovenská republika","15880.850","5.000","16674.890","2","platná",
"Z20251691","5/5/2025 10:20:58 AM","34142941","PHOENIX Zdravotnícke zásobovanie, a.s.","Slovenská republika","15829.100","5.000","16620.560","1","platná",
"Z20251694","5/2/2025 8:14:56 AM","36556050","ITSK, s.r.o.","Slovenská republika","979.910","23.000","1205.290","4","platná",
"Z20251694","5/2/2025 8:23:47 AM","41751477","Martin Gall - MG COMP","Slovenská republika","975.000","23.000","1199.250","1","platná",
"Z20251700","5/5/2025 7:27:05 AM","31363237","SHIMADZU SLOVAKIA, organizačná zložka","Slovenská republika","5666.010","23.000","6969.190","1","platná",
"Z20251702","5/2/2025 8:28:34 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","892.000","23.000","1097.160","1","platná",
"Z20251703","5/13/2025 8:17:14 PM","46729445","IGGY-TRADE s.r.o.","Slovenská republika","14700.000","23.000","18081.000","","stiahnutá",
"Z20251703","5/16/2025 1:01:51 PM","36556050","ITSK, s.r.o.","Slovenská republika","14699.990","23.000","18080.990","4","platná",
"Z20251703","5/18/2025 9:23:01 PM","46729445","IGGY-TRADE s.r.o.","Slovenská republika","14699.980","23.000","18080.980","3","platná",
"Z20251703","5/19/2025 8:06:06 AM","50282026","Woodensky SK,s.r.o","Slovenská republika","14699.000","23.000","18079.770","2","platná",
"Z20251703","5/19/2025 9:12:17 AM","53385179","ICONA Slovakia, s.r.o.","Slovenská republika","14698.000","23.000","18078.540","1","platná",
"Z20251704","5/2/2025 8:40:32 AM","41751477","Martin Gall - MG COMP","Slovenská republika","1786.500","23.000","2197.400","4","platná",
"Z20251707","5/2/2025 9:13:30 AM","36556050","ITSK, s.r.o.","Slovenská republika","27790.000","23.000","34181.700","1","platná",
