"IdentifikatorZakazky","ZakazkaUrl","StavZakazky","PouzityPostup","ObjednavatelDruh","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DatumVyhlasenia","DatumZazmluvnenia","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularFunkcnaSpecifikacia","OpisnyFormularTechnickaSpecifikaciaTextova","OpisnyFormularTechnickaSpecifikaciaCiselna","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","MaximalnaVyskaZdrojov","ZmluvnyVztah","FinancovanieEU","HodnotiaceKriterium","LehotaNaPredkladaniePonuk","PocetNotifikovanychDodavatelov","VstupnaCena","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","PocetSutaziacich","PocetPredlozenychPonuk","ZaciatokAukcie","TrvanieAukcie_Minut","PredlzovanieAukcie_Minut","ProtokolOPriebehuZadavaniaZakazky","Priloha_c1_ZmluvnyFormularZakazky","Priloha_c2_VyslednePoradieDodavatelov","Priloha_c3_Zmluva","Priloha_c4A_ZaznamOSystemovychUdalostiachZakazky","Priloha_c4B_ZaznamOSystemovychUdalostiachElektronickejAukcie","AnonymnyZmluvnyFormularZakazky","ObjednavkovyFormularZakazky","DodavatelICO","DodavatelStat","DodavatelKraj","DodavatelOkres","DodavatelObec","DodavatelPSC","DodavatelUlica","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","IdStavVCrz",
"Z202311912","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/346867","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. d)","Fakultná nemocnica Trenčín","00610470","Slovenská republika","Trenčín","91171","Legionárska 28","10/24/2023 2:16:58 PM","12/1/2023 10:08:00 AM","Lieky ATC skupiny J02 - Antimykotiká, J05-Antivirotiká na systémové použitie","lieky, antimykotiká, antivirotiká, flukonazol, itrakonazol, posakonazol, aciklovir, inozínpranobex","33651200-0 Antimykotiká na systémové použitie; 33651400-2 Antivírusové prostriedky na systémové použitie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","Antimykotiká a antivirotiká na systémové použitie","Technické vlastnosti: ATC/účinná látka/množstvo účinnej látky v mj - lieková forma/cesta podania, Hodnota / charakteristika: počet MJ = predpokladané množstvo; Technické vlastnosti: J02AC01 / flukonazol / 50mg / cps dur (cps) / p.o. (ŠUKL 67030 alebo ekvivalent), Hodnota / charakteristika: 5 250 cps; Technické vlastnosti: J02AC01 / flukonazol / 10mg/1ml-plu por 24,4g / plu por / p.o. (ŠUKL 25313 alebo ekvivalent), Hodnota / charakteristika: 100 fľ.; Technické vlastnosti: J02AC02 / itrakonazol / 100mg / cps dur / p.o. (ŠUKL 94897 alebo ekvivalent), Hodnota / charakteristika: 375 cps; Technické vlastnosti: J02AC04 / posakonazol / 40mg/1ml-sus por 105ml / sus por / p.o. (ŠUKL 1864D alebo ekvivalent), Hodnota / charakteristika: 5 fľ.skl.; Technické vlastnosti: J05AB01 / aciklovir / 250mg / plv ifo (inj) / p.o. (ŠUKL 6625D alebo ekvivalent), Hodnota / charakteristika: 1 250 liek. inj. skl.; Technické vlastnosti: J05AB01 / aciklovir / 400mg / tbl / p.o. (ŠUKL 84128 alebo ekvivalent), Hodnota / charakteristika: 700 tbl; Technické vlastnosti: J05AB01 / aciklovir / 200mg / tbl / p.o. (ŠUKL 84127 alebo ekvivalent), Hodnota / charakteristika: 125 tbl; Technické vlastnosti: J05AX05 / inozínpranobex / 50mg/1ml-sir 150ml / sir / p.o. (ŠUKL 85044 alebo ekvivalent), Hodnota / charakteristika: 10 fľ.; Technické vlastnosti: J05AX05 / inozínpranobex / 500mg / tbl / p.o. (ŠUKL 3879D  alebo ekvivalent), Hodnota / charakteristika: 1 000 tbl","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Legionárska 28","","","","celok","1.0000","14342.270","Rámcová dohoda","False","Cena bez DPH","12/1/2023 9:00:00 AM","263","14342.260","12500.000","10.000","13750.000","1842.260","2","84","12/1/2023 9:15:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=2f1d234c-c945-4615-9b5f-955cfb970403","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=acd0049d-05ff-4f2e-a0aa-8253db358397","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=6bdb284f-61fd-4345-baa3-54d93e6bbf7d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=94712b53-b661-4737-b3ea-e77b206b6f15","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=029cc509-f1d5-4b2a-9035-9be4a23f4a45","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=fe2c0891-221d-45d8-a00b-de18fb993d91","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=96fed69d-e3bf-4e6f-9dfc-42da8e221d94","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=b5e98513-5592-44a1-b7d2-13c17b9df01d","34113924","Slovenská republika","","","Nitra","94901","Hornočermánska 4","","","","","",
"Z202313102","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/348057","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. a)","Kancelária Národnej rady Slovenskej republiky","00151491","Slovenská republika","Bratislava - Staré Mesto","81280","Nám. Alexandra Dubčeka 1","11/16/2023 8:02:54 AM","12/1/2023 10:38:00 AM","Dodávka chemikálií na úpravu vody ","Dodávka chemikálií na úpravu vody","24962000-5 Chemikálie na úpravu vody; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","Dodávka chemikálií – prekurzorov chlórdioxidu, používaných na úpravu pitnej vody v generátore chlórdioxidu; Chloritan sodný NaClO2 7,5% koncentrácia; POŽADOVANÉ NÁDOBY -  MODRÁ NÁDOBA","Technické vlastnosti: Chloritan sodný NaClO2, Hodnota / charakteristika: 12 ks","Technické vlastnosti: Hmotnosť balenia, Jednotka: kg, Minimum: 20, Maximum: 25, Presná hodnota: ","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Námestie Alexandra Dubčeka 1","","","","Predpokl. balenia na rok podľa technickej špec.","24.0000","1248.000","Rámcová dohoda","False","Cena s DPH","12/1/2023 10:00:00 AM","173","1090.800","909.000","20.000","1090.800","0.000","1","1","12/1/2023 10:15:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=7d5e3f26-5992-4a97-8b59-6cd13b2af63a","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=5748a110-84a2-4be9-8d19-5d51dedf6dbf","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=529cb0d4-570f-4a77-b029-b5fa169c3c51","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=75a336f0-46bb-4abd-a8d4-ab1fe15d9b59","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8dacb15f-8c6a-4329-b0aa-8a3ea7b308bc","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e7dc4067-a2a6-4027-8c94-35221dc35900","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=367f1e2f-fc66-46e9-8916-ef47e91ec150","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f9bdb0cc-d336-4085-9b15-48dac14406fb","52076890","Slovenská republika","","","Považská Bystrica","01701","Stred 73/68","","","","","",
"Z202313102","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/348057","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. a)","Kancelária Národnej rady Slovenskej republiky","00151491","Slovenská republika","Bratislava - Staré Mesto","81280","Nám. Alexandra Dubčeka 1","11/16/2023 8:02:54 AM","12/1/2023 10:38:00 AM","Dodávka chemikálií na úpravu vody ","","","","","Dodávka chemikálií – prekurzorov chlórdioxidu, používaných na úpravu pitnej vody v generátore chlórdioxidu; Kyselina chlorovodíková HCl 9% koncentrácia; POŽADOVANÉ NÁDOBY - ČERVENÁ NÁDOBA","Technické vlastnosti: Kyselina chlorovodíková HCl, Hodnota / charakteristika: 12 ks","Technické vlastnosti: Hmotnosť balenia, Jednotka: kg, Minimum: 20, Maximum: 25, Presná hodnota: ","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Námestie Alexandra Dubčeka 1","","","","Predpokl. balenia na rok podľa technickej špec.","24.0000","1248.000","Rámcová dohoda","False","Cena s DPH","12/1/2023 10:00:00 AM","173","1090.800","909.000","20.000","1090.800","0.000","1","1","12/1/2023 10:15:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=7d5e3f26-5992-4a97-8b59-6cd13b2af63a","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=5748a110-84a2-4be9-8d19-5d51dedf6dbf","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=529cb0d4-570f-4a77-b029-b5fa169c3c51","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=75a336f0-46bb-4abd-a8d4-ab1fe15d9b59","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8dacb15f-8c6a-4329-b0aa-8a3ea7b308bc","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e7dc4067-a2a6-4027-8c94-35221dc35900","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=367f1e2f-fc66-46e9-8916-ef47e91ec150","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f9bdb0cc-d336-4085-9b15-48dac14406fb","52076890","Slovenská republika","","","Považská Bystrica","01701","Stred 73/68","","","","","",
"Z202313222","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/348177","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","11/20/2023 9:27:02 AM","12/1/2023 11:12:00 AM","HDMI káble a HDMI switch","","","","","Redukcia – male konektor 1× D-Sub DE-15 (VGA), female konektor 1× HDMI, bez audio","","Technické vlastnosti: Redukcia z VGA do HDMI, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 5","Slovenská republika","Banskobystrický","Zvolen","Zvolen","Borovianská cesta 1","12/5/2023 11:22:00 AM","12/15/2023 9:22:00 AM","","Súbor (podľa technickej špecifikácie)","1.0000","850.000","Kúpna zmluva","False","Cena s DPH","12/1/2023 10:00:00 AM","227","849.600","450.000","20.000","540.000","309.600","5","52","12/1/2023 10:15:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9e29316d-16c2-42b1-9cfc-81e40ec54243","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=50504757-bc13-421d-b81c-367bce0c8ac2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1a0e4234-6a7e-48af-bcf3-6f01a22dc9c1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f71baa5a-5fa4-4aa7-b407-df5a6a737485","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=72f50c6c-c6c0-4a32-968b-8182894132ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=880b71f7-95f4-4a52-a500-c780d478e4d0","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=08059a15-1c4e-4432-81ab-f86f526bc589","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f896f9f1-d668-456d-9b00-0153f9a5ca47","43798608","Slovenská republika","","","Prešov","08001","Zemplínska 15","","","","","",
"Z202313222","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/348177","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","11/20/2023 9:27:02 AM","12/1/2023 11:12:00 AM","HDMI káble a HDMI switch","","","","","Redukcia - male konektor DisplayPort, female konektor 1× HDMI (HDMI 1.4), pozlátené konektory","","Technické vlastnosti: Redukcia z VGA do HDMI, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 5","Slovenská republika","Banskobystrický","Zvolen","Zvolen","Borovianská cesta 1","12/5/2023 11:22:00 AM","12/15/2023 9:22:00 AM","","Súbor (podľa technickej špecifikácie)","1.0000","850.000","Kúpna zmluva","False","Cena s DPH","12/1/2023 10:00:00 AM","227","849.600","450.000","20.000","540.000","309.600","5","52","12/1/2023 10:15:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9e29316d-16c2-42b1-9cfc-81e40ec54243","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=50504757-bc13-421d-b81c-367bce0c8ac2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1a0e4234-6a7e-48af-bcf3-6f01a22dc9c1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f71baa5a-5fa4-4aa7-b407-df5a6a737485","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=72f50c6c-c6c0-4a32-968b-8182894132ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=880b71f7-95f4-4a52-a500-c780d478e4d0","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=08059a15-1c4e-4432-81ab-f86f526bc589","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f896f9f1-d668-456d-9b00-0153f9a5ca47","43798608","Slovenská republika","","","Prešov","08001","Zemplínska 15","","","","","",
"Z202313222","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/348177","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","11/20/2023 9:27:02 AM","12/1/2023 11:12:00 AM","HDMI káble a HDMI switch","","","","","4x4 maticový prepínač HDMI, ktorý poskytuje pohodlný spôsob smerovania videa a zvuku s vysokým rozlíšením z ktoréhokoľvek zo štyroch zdrojov HDMI na ktorýkoľvek zo štyroch displejov HDMI","Technické vlastnosti: Pripája ktorýkoľvek zo štyroch zdrojov HDMI k jednému zo štyroch displejov HDMI, Hodnota / charakteristika: Musí byť zabezpečené; Technické vlastnosti: Prepínajte medzi zdrojmi HDMI a displejmi pomocou diaľkového ovládača alebo tlačidiel na prednom paneli, Hodnota / charakteristika: Musí byť zabezpečené","Technické vlastnosti: Video matrix switch HDMI 4x4 napríklad VM0404H, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 1; Technické vlastnosti: Prenos na diaľku, Jednotka: m, Minimum: 20, Maximum: , Presná hodnota: ","Slovenská republika","Banskobystrický","Zvolen","Zvolen","Borovianská cesta 1","12/5/2023 11:22:00 AM","12/15/2023 9:22:00 AM","","Súbor (podľa technickej špecifikácie)","1.0000","850.000","Kúpna zmluva","False","Cena s DPH","12/1/2023 10:00:00 AM","227","849.600","450.000","20.000","540.000","309.600","5","52","12/1/2023 10:15:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9e29316d-16c2-42b1-9cfc-81e40ec54243","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=50504757-bc13-421d-b81c-367bce0c8ac2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1a0e4234-6a7e-48af-bcf3-6f01a22dc9c1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f71baa5a-5fa4-4aa7-b407-df5a6a737485","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=72f50c6c-c6c0-4a32-968b-8182894132ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=880b71f7-95f4-4a52-a500-c780d478e4d0","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=08059a15-1c4e-4432-81ab-f86f526bc589","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f896f9f1-d668-456d-9b00-0153f9a5ca47","43798608","Slovenská republika","","","Prešov","08001","Zemplínska 15","","","","","",
"Z202313222","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/348177","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","11/20/2023 9:27:02 AM","12/1/2023 11:12:00 AM","HDMI káble a HDMI switch","HDMI káble a HDMI switch","32351000-8 Príslušenstvo k zvukovým zariadeniam a videozariadeniam; 60000000-8 Dopravné služby (bez prepravy odpadu); 32324300-3 Televízne zariadenia; 32351300-1 Príslušenstvo audiosystémov","Tovar; Služba","","Video kábel – obojstranné HDMI/M, rozhranie HDMI 1.4, rozlíšenie 4K@30Hz/, prepojovací, trojité tienenie, pozlátené konektory, univerzálny pre televízory, notebooky, monitory a iné zariadenia s HDMI konektormi","","Technické vlastnosti: HDMI kábel 15m - obojstranné HDMI/M, rozhranie HDMI 1.4, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 1","Slovenská republika","Banskobystrický","Zvolen","Zvolen","Borovianská cesta 1","12/5/2023 11:22:00 AM","12/15/2023 9:22:00 AM","","Súbor (podľa technickej špecifikácie)","1.0000","850.000","Kúpna zmluva","False","Cena s DPH","12/1/2023 10:00:00 AM","227","849.600","450.000","20.000","540.000","309.600","5","52","12/1/2023 10:15:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9e29316d-16c2-42b1-9cfc-81e40ec54243","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=50504757-bc13-421d-b81c-367bce0c8ac2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1a0e4234-6a7e-48af-bcf3-6f01a22dc9c1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f71baa5a-5fa4-4aa7-b407-df5a6a737485","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=72f50c6c-c6c0-4a32-968b-8182894132ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=880b71f7-95f4-4a52-a500-c780d478e4d0","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=08059a15-1c4e-4432-81ab-f86f526bc589","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f896f9f1-d668-456d-9b00-0153f9a5ca47","43798608","Slovenská republika","","","Prešov","08001","Zemplínska 15","","","","","",
"Z202313222","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/348177","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","11/20/2023 9:27:02 AM","12/1/2023 11:12:00 AM","HDMI káble a HDMI switch","","","","","Video kábel – obojstranné HDMI/M, rozhranie HDMI 1.4, rozlíšenie 4K@30Hz/, prepojovací, trojité tienenie, pozlátené konektory, univerzálny pre televízory, notebooky, monitory a iné zariadenia s HDMI konektormi","","Technické vlastnosti: HDMI kábel 10m - obojstranné HDMI/M, rozhranie HDMI 1.4, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 4","Slovenská republika","Banskobystrický","Zvolen","Zvolen","Borovianská cesta 1","12/5/2023 11:22:00 AM","12/15/2023 9:22:00 AM","","Súbor (podľa technickej špecifikácie)","1.0000","850.000","Kúpna zmluva","False","Cena s DPH","12/1/2023 10:00:00 AM","227","849.600","450.000","20.000","540.000","309.600","5","52","12/1/2023 10:15:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9e29316d-16c2-42b1-9cfc-81e40ec54243","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=50504757-bc13-421d-b81c-367bce0c8ac2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1a0e4234-6a7e-48af-bcf3-6f01a22dc9c1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f71baa5a-5fa4-4aa7-b407-df5a6a737485","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=72f50c6c-c6c0-4a32-968b-8182894132ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=880b71f7-95f4-4a52-a500-c780d478e4d0","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=08059a15-1c4e-4432-81ab-f86f526bc589","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f896f9f1-d668-456d-9b00-0153f9a5ca47","43798608","Slovenská republika","","","Prešov","08001","Zemplínska 15","","","","","",
"Z202313222","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/348177","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","11/20/2023 9:27:02 AM","12/1/2023 11:12:00 AM","HDMI káble a HDMI switch","","","","","Video kábel – obojstranné HDMI/M, rozhranie HDMI 1.4, rozlíšenie 4K@30Hz/, prepojovací, trojité tienenie, pozlátené konektory, univerzálny pre televízory, notebooky, monitory a iné zariadenia s HDMI konektormi","","Technické vlastnosti: HDMI kábel 5m - obojstranné HDMI/M, rozhranie HDMI 1.4, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 5","Slovenská republika","Banskobystrický","Zvolen","Zvolen","Borovianská cesta 1","12/5/2023 11:22:00 AM","12/15/2023 9:22:00 AM","","Súbor (podľa technickej špecifikácie)","1.0000","850.000","Kúpna zmluva","False","Cena s DPH","12/1/2023 10:00:00 AM","227","849.600","450.000","20.000","540.000","309.600","5","52","12/1/2023 10:15:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9e29316d-16c2-42b1-9cfc-81e40ec54243","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=50504757-bc13-421d-b81c-367bce0c8ac2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1a0e4234-6a7e-48af-bcf3-6f01a22dc9c1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f71baa5a-5fa4-4aa7-b407-df5a6a737485","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=72f50c6c-c6c0-4a32-968b-8182894132ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=880b71f7-95f4-4a52-a500-c780d478e4d0","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=08059a15-1c4e-4432-81ab-f86f526bc589","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f896f9f1-d668-456d-9b00-0153f9a5ca47","43798608","Slovenská republika","","","Prešov","08001","Zemplínska 15","","","","","",
"Z202313222","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/348177","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","11/20/2023 9:27:02 AM","12/1/2023 11:12:00 AM","HDMI káble a HDMI switch","","","","","Video kábel – obojstranné HDMI/M, rozhranie HDMI 1.4, rozlíšenie 4K@30Hz/, prepojovací, trojité tienenie, pozlátené konektory, univerzálny pre televízory, notebooky, monitory a iné zariadenia s HDMI konektormi","","Technické vlastnosti: HDMI kábel 2m - obojstranné HDMI/M, rozhranie HDMI 1.4, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 5","Slovenská republika","Banskobystrický","Zvolen","Zvolen","Borovianská cesta 1","12/5/2023 11:22:00 AM","12/15/2023 9:22:00 AM","","Súbor (podľa technickej špecifikácie)","1.0000","850.000","Kúpna zmluva","False","Cena s DPH","12/1/2023 10:00:00 AM","227","849.600","450.000","20.000","540.000","309.600","5","52","12/1/2023 10:15:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9e29316d-16c2-42b1-9cfc-81e40ec54243","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=50504757-bc13-421d-b81c-367bce0c8ac2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1a0e4234-6a7e-48af-bcf3-6f01a22dc9c1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f71baa5a-5fa4-4aa7-b407-df5a6a737485","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=72f50c6c-c6c0-4a32-968b-8182894132ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=880b71f7-95f4-4a52-a500-c780d478e4d0","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=08059a15-1c4e-4432-81ab-f86f526bc589","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f896f9f1-d668-456d-9b00-0153f9a5ca47","43798608","Slovenská republika","","","Prešov","08001","Zemplínska 15","","","","","",
