"IdentifikatorZakazky","ZakazkaUrl","StavZakazky","PouzityPostup","ObjednavatelDruh","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DatumVyhlasenia","DatumZazmluvnenia","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularFunkcnaSpecifikacia","OpisnyFormularTechnickaSpecifikaciaTextova","OpisnyFormularTechnickaSpecifikaciaCiselna","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","MaximalnaVyskaZdrojov","ZmluvnyVztah","FinancovanieEU","HodnotiaceKriterium","LehotaNaPredkladaniePonuk","PocetNotifikovanychDodavatelov","VstupnaCena","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","PocetSutaziacich","PocetPredlozenychPonuk","ZaciatokAukcie","TrvanieAukcie_Minut","PredlzovanieAukcie_Minut","ProtokolOPriebehuZadavaniaZakazky","Priloha_c1_ZmluvnyFormularZakazky","Priloha_c2_VyslednePoradieDodavatelov","Priloha_c3_Zmluva","Priloha_c4A_ZaznamOSystemovychUdalostiachZakazky","Priloha_c4B_ZaznamOSystemovychUdalostiachElektronickejAukcie","AnonymnyZmluvnyFormularZakazky","ObjednavkovyFormularZakazky","DodavatelICO","DodavatelStat","DodavatelKraj","DodavatelOkres","DodavatelObec","DodavatelPSC","DodavatelUlica","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","IdStavVCrz",
"Z20198831","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/229399","zrušená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. d)","Národný ústav tuberkulózy, pľúcnych chorôb a hrudníkovej chirurgie Vyšné Hágy","00227811","Slovenská republika","Vyšné Hágy","05984","1","14.3.2019 11:52:43","","Infúzne roztoky : elektrolyty I","elektrolyty","33692100-8 Infúzne roztoky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","roztoky ovplyvňujúce rovnováhu elektrolytov; na humánne použitie","Technické vlastnosti: Lieková forma, Hodnota / charakteristika: SOL INF; Technické vlastnosti: Účinná látka, Hodnota / charakteristika: NaCl,KCl, Natrii acetas trihydricus, Magnesii chloridum hexahydricum; Technické vlastnosti: ATC skupina, Hodnota / charakteristika: B05BB01","Technické vlastnosti: roztoky ovplyvňujúce rovnováhu elektrolytov 500ml, Jednotka: kusov, Minimum: 1500, Maximum: , Presná hodnota: ","Slovenská republika","Prešovský","Poprad","","","","","","ks","1500,0000","1506,000","Rámcová dohoda","False","Cena bez DPH","1.4.2019 8:10:00","265","1506,000","","","","","1","1","1.4.2019 8:25:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=5a32f28a-f66a-446f-bdf9-699cd68dc4df","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1cad8a5d-ea7e-4b0e-9325-612be4646156","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=5df342ba-86e5-4def-8321-6611e7c28f07","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=58a92a12-b5f8-4aa1-ba71-c9c5e7d0679e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=62cfca83-368b-4d09-be97-024bfacb054d","","","","","","","","","","","","",
"Z20199429","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/229997","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. d)","Národný onkologický ústav","00165336","Slovenská republika","Bratislava","83110","Klenová 1","18.3.2019 14:41:32","1.4.2019 15:08:00","Lieky ATC skupiny - V03AB35 - sugamadex","V03AB35, sugamadex, Bridion","33600000-6 Farmaceutické výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","sugamadex","Technické vlastnosti: ATC skupina, Hodnota / charakteristika: V03AB35 - sugamadex 200mg /2ml; Technické vlastnosti: názov účinnej látky, Hodnota / charakteristika: sugamadex; Technické vlastnosti: cesta podania, Hodnota / charakteristika: parenterálne; Technické vlastnosti: lieková forma, Hodnota / charakteristika: injekčný roztok","Technické vlastnosti: množstvo účinnej látky v mernej jednotke - sugamadex 200mg /2ml, Jednotka: ks, Minimum: 1, Maximum: , Presná hodnota: ; Technické vlastnosti: množstvo liečiva na 1 ampulu, Jednotka: mg/amp, Minimum: , Maximum: , Presná hodnota: 200 mg","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Klenová 1","","","","amp.","100,0000","7200,000","Rámcová dohoda","False","Cena bez DPH","1.4.2019 14:30:00","264","7200,000","7200,000","10,000","7920,000","0,000","1","1","1.4.2019 14:45:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=10a4cdf1-041f-4ef7-9284-860de51f91dd","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c598a3b1-adf1-4635-8e09-d7713336c1f6","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=787109f2-4cc5-4e97-8b67-893ba6e0c7a5","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3de8a2dd-6459-408f-8605-56446224f94a","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3e866ac3-1fc6-4fdb-9e41-3914683b28a8","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=fe1d59b3-f142-4512-a1c8-0fcb87c7e9cb","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f9f99ae2-6ec4-443b-9795-2a87392d67ff","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c40d0e7c-0799-4179-99b9-b87c49b476f4","31625657","Slovenská republika","","","Bojnice","97201","Opatovská cesta 4","","","","","2",
"Z20199529","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/230097","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. d)","Národný onkologický ústav","00165336","Slovenská republika","Bratislava","83110","Klenová 1","19.3.2019 9:15:30","2.4.2019 9:52:00","Lieky ATC skupiny - L03AA13 - pegfilgrastim","L03AA13, pegfilgrastim","33652000-5 Antineoplastické a imunomodulačné činidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","pegfilgrastim","Technické vlastnosti: ATC skupina, Hodnota / charakteristika: L03AA13 - pegfilgrastim 6mg/0,6ml; Technické vlastnosti: názov účinnej látky, Hodnota / charakteristika: pegfilgrastim; Technické vlastnosti: cesta podania, Hodnota / charakteristika: parenterálne; Technické vlastnosti: lieková forma, Hodnota / charakteristika: injekčný roztok - naplnená injekčná striekačka","Technické vlastnosti: množstvo účinnej látky v mernej jednotke - pegfilgrastim 6mg/0,6ml, Jednotka: ks, Minimum: 1, Maximum: , Presná hodnota: ; Technické vlastnosti: množstvo liečiva na 1 ampulu, Jednotka: mg/amp, Minimum: , Maximum: , Presná hodnota: 6 mg","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Klenová 1","","","","amp.","5,0000","3223,000","Rámcová dohoda","False","Cena bez DPH","2.4.2019 9:13:00","265","3223,000","3214,290","10,000","3535,720","8,710","2","8","2.4.2019 9:28:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=465d88ea-8a69-4fef-b62e-e435b712a9fc","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=43f4d2fe-27f0-4971-abf5-79473247c31e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ae979944-9be5-438a-8285-3935415a617f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1befd049-3530-4b7a-b2e2-c5956047d91a","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=38ca24a9-6782-4896-9363-59c0a1667b3b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=02851cf1-97e1-4883-9bd7-728df4ab91ba","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=34b813d8-e2e6-44e1-93b5-f166ceaad34f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=7f8c082d-e46f-4972-8704-bcb187140f3f","34113924","Slovenská republika","","","Nitra","94901","Hornočermánska 4","","","","","2",
"Z20199532","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/230100","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. d)","Národný onkologický ústav","00165336","Slovenská republika","Bratislava","83110","Klenová 1","19.3.2019 9:21:06","2.4.2019 9:58:00","Lieky ATC skupiny - L01AA09 - bendamustín","L01AA09, bendamustín","33652100-6 Antineoplastické činidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","bendamustín","Technické vlastnosti: ATC skupina, Hodnota / charakteristika: L01AA09 - bendamustín 100mg; Technické vlastnosti: názov účinnej látky, Hodnota / charakteristika: bendamustín; Technické vlastnosti: cesta podania, Hodnota / charakteristika: parenterálne; Technické vlastnosti: lieková forma, Hodnota / charakteristika: prášok na koncentrát na infúzny roztok; Technické vlastnosti: určenie, Hodnota / charakteristika: liek pre podanie pacientovi počas hospitalizácie - na lôžku; Technické vlastnosti: výrobca, Hodnota / charakteristika: bendamustín 100mg a 25mg musia byť od jedného výrobcu","Technické vlastnosti: množstvo účinnej látky v mernej jednotke - bendamustín 100mg, Jednotka: ks, Minimum: 1, Maximum: , Presná hodnota: ; Technické vlastnosti: množstvo liečiva na 1 ampulu, Jednotka: mg /amp, Minimum: , Maximum: , Presná hodnota: 100 mg; Technické vlastnosti: počet ampúl, Jednotka: amp., Minimum: , Maximum: , Presná hodnota: 125","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Klenová 1","","","","amp.","365,0000","5715,000","Rámcová dohoda","False","Cena bez DPH","2.4.2019 9:19:00","263","5715,000","5715,000","10,000","6286,500","0,000","1","1","2.4.2019 9:34:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=73ae877f-fa25-469c-baab-c6fb9d3bf70c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=672bd70a-7db6-498c-9606-96e5558318a2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=b019d085-1628-4b24-a3d7-3e09aca8eb43","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8076173e-d468-4c3d-99ee-2b8dfd5691bb","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d712b803-019c-44c5-9cfa-4e299235d95c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=db2eb7b6-2afb-45b5-b299-1056fcfce3e2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=848a0b0c-fa60-41de-a82f-b97b3930a75c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=877d3d05-6225-4615-8b13-14aaedd06523","31717802","Slovenská republika","","","Prešov","08001","Levočská 9","","","","","2",
"Z20199532","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/230100","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. d)","Národný onkologický ústav","00165336","Slovenská republika","Bratislava","83110","Klenová 1","19.3.2019 9:21:06","2.4.2019 9:58:00","Lieky ATC skupiny - L01AA09 - bendamustín","","","","","bendamustín","Technické vlastnosti: ATC skupina, Hodnota / charakteristika: L01AA09 - bendamustín 25mg; Technické vlastnosti: názov účinnej látky, Hodnota / charakteristika: bendamustín; Technické vlastnosti: cesta podania, Hodnota / charakteristika: parenterálne; Technické vlastnosti: lieková forma, Hodnota / charakteristika: prášok na koncentrát na infúzny roztok; Technické vlastnosti: určenie, Hodnota / charakteristika: liek pre podanie pacientovi počas hospitalizácie - na lôžku; Technické vlastnosti: výrobca, Hodnota / charakteristika: bendamustín 100mg a 25mg musia byť od jedného výrobcu","Technické vlastnosti: množstvo účinnej látky v mernej jednotke - bendamustín 25mg, Jednotka: ks, Minimum: 1, Maximum: , Presná hodnota: ; Technické vlastnosti: množstvo liečiva na 1 ampulu, Jednotka: mg /amp, Minimum: , Maximum: , Presná hodnota: 25 mg; Technické vlastnosti: počet ampúl, Jednotka: amp., Minimum: , Maximum: , Presná hodnota: 240","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Klenová 1","","","","amp.","365,0000","5715,000","Rámcová dohoda","False","Cena bez DPH","2.4.2019 9:19:00","263","5715,000","5715,000","10,000","6286,500","0,000","1","1","2.4.2019 9:34:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=73ae877f-fa25-469c-baab-c6fb9d3bf70c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=672bd70a-7db6-498c-9606-96e5558318a2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=b019d085-1628-4b24-a3d7-3e09aca8eb43","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8076173e-d468-4c3d-99ee-2b8dfd5691bb","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d712b803-019c-44c5-9cfa-4e299235d95c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=db2eb7b6-2afb-45b5-b299-1056fcfce3e2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=848a0b0c-fa60-41de-a82f-b97b3930a75c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=877d3d05-6225-4615-8b13-14aaedd06523","31717802","Slovenská republika","","","Prešov","08001","Levočská 9","","","","","2",
"Z20199576","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/230144","zrušená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. d)","Národný ústav tuberkulózy, pľúcnych chorôb a hrudníkovej chirurgie Vyšné Hágy","00227811","Slovenská republika","Vyšné Hágy","05984","1","19.3.2019 13:12:48","","Parenterálna výživa - Vitamíny na parenterálnu výživu ","parenterálna výživa, ATC-B, roztok na intravenózne použitie, vitamíny rozpustné vo vode ","33692210-2 Roztoky pre parenterálnu výživu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","Parenterálna výživa - prídavky do intravenóznych roztokov , vitamíny; ATC skupina B05XC; Na humánne použitie","Technické vlastnosti: Lyofilizát, Hodnota / charakteristika: áno; Technické vlastnosti: Obsah vitamínov, Hodnota / charakteristika: B1,B2,B6,nikotínamid, kyselina pantotenová, vitamín C, biotín, kyselina listová, kyanokobalamin","Technické vlastnosti: Objem ampulky, Jednotka: ml, Minimum: , Maximum: , Presná hodnota: 10","Slovenská republika","Prešovský","Poprad","","","","","","ks","330,0000","1511,730","Rámcová dohoda","False","Cena bez DPH","1.4.2019 8:30:00","266","1511,730","","","","","1","1","1.4.2019 8:45:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=755b52ff-5608-4429-9654-e2c1534793b4","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0a3fc2ef-0442-4822-9a8a-ebd7efc4a5f0","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e7a60082-66bb-44c6-aaae-1bb0039f606f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e0a5692e-2332-4f2e-8ee6-9283e8f2c09a","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3b72df19-e9d3-4947-8ab4-8868325c4d47","","","","","","","","","","","","",
"Z20199580","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/230148","zrušená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. d)","Národný ústav tuberkulózy, pľúcnych chorôb a hrudníkovej chirurgie Vyšné Hágy","00227811","Slovenská republika","Vyšné Hágy","05984","1","19.3.2019 13:19:14","","Parenterálna výživa - Alanylglutamin","parenterálna výživa, ATC-B, roztok na intravenózne použitie, alanylglutamin","33692210-2 Roztoky pre parenterálnu výživu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","Parenterálna výživa - prídavky do intravenóznych roztokov , alanylglutamin; ATC skupina B05XB02; Na humánne použitie","Technické vlastnosti: veľkosť balenia, Hodnota / charakteristika: 1 x 100ml","Technické vlastnosti: Obsah účinnej látky alanylglutamin, Jednotka: mg/ml, Minimum: , Maximum: , Presná hodnota: 200","Slovenská republika","Prešovský","Poprad","","","","","","ks","70,0000","2384,830","Rámcová dohoda","False","Cena bez DPH","1.4.2019 13:16:00","266","2384,830","","","","","1","1","1.4.2019 13:31:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cd9e450c-b601-418d-8da9-957ff73e2712","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9ed13a52-529c-40b1-9e70-deb5388327a9","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=5d0f967f-fd02-497a-a3bb-788bbc90a301","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=b73feb39-9e33-484e-9702-f42f82a219e7","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f56ef45d-109c-4c68-8a4e-2b7fc7c34ccc","","","","","","","","","","","","",
"Z20199584","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/230152","zrušená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. d)","Národný ústav tuberkulózy, pľúcnych chorôb a hrudníkovej chirurgie Vyšné Hágy","00227811","Slovenská republika","Vyšné Hágy","05984","1","19.3.2019 13:30:21","","Parenterálna výživa - Trojkomorový vak na parenterálnu výživu 493 ml centrál.","parenterálna výživa, trojkomorový vak, ATC-B, roztok na intravenózne použitie, centrál. podanie","33692210-2 Roztoky pre parenterálnu výživu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","Parenterálna výživa - trojkomorový vak; ATC skupina B05BA10; Na humánne použitie","Technické vlastnosti: Obsahuje elektrolyty, Hodnota / charakteristika: áno; Technické vlastnosti: Lipidová zložka, Hodnota / charakteristika: sójový, olivový a rybí olej","Technické vlastnosti: Objem vaku, Jednotka: ml, Minimum: , Maximum: , Presná hodnota: 493; Technické vlastnosti: Osmolarita, Jednotka: mOsm/l, Minimum: , Maximum: , Presná hodnota: 1500; Technické vlastnosti: Obsah lipidov, Jednotka: g, Minimum: , Maximum: , Presná hodnota: 19; Technické vlastnosti: Obsah glukózy, Jednotka: g, Minimum: , Maximum: , Presná hodnota: 63; Technické vlastnosti: Obsah aminokyselín, Jednotka: g, Minimum: , Maximum: , Presná hodnota: 25; Technické vlastnosti: Celkový dusík, Jednotka: g, Minimum: , Maximum: , Presná hodnota: 4","Slovenská republika","Prešovský","Poprad","","","","","","ks","72,0000","1477,440","Rámcová dohoda","False","Cena bez DPH","1.4.2019 9:30:00","267","1477,440","","","","","1","1","1.4.2019 9:45:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0d85c2bd-d4e3-428c-9919-cf3a5db0d174","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=b0a6d3a1-9a8e-45c5-a699-0799ab6d6f51","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ef99b2c5-c5c1-4e90-9af8-b92be5ceaef1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=4d379cd6-482e-44fe-a923-846b8a24ff1e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=af860e64-f452-43c8-b139-563eff74d223","","","","","","","","","","","","",
"Z20199587","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/230155","zrušená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. d)","Národný ústav tuberkulózy, pľúcnych chorôb a hrudníkovej chirurgie Vyšné Hágy","00227811","Slovenská republika","Vyšné Hágy","05984","1","19.3.2019 13:41:08","","Parenterálna výživa - Trojkomorový vak na parenterálnu výživu 1440ml perif.","parenterálna výživa, trojkomorový vak, ATC-B, roztok na intravenózne použitie, periférne podanie","33692210-2 Roztoky pre parenterálnu výživu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","Parenterálna výživa - trojkomorový vak; ATC skupina B05BA10; Na humánne použitie","Technické vlastnosti: Obsahuje elektrolyty, Hodnota / charakteristika: áno","Technické vlastnosti: Objem vaku, Jednotka: ml, Minimum: , Maximum: , Presná hodnota: 1440; Technické vlastnosti: Osmolarita, Jednotka: mOsm/l, Minimum: , Maximum: , Presná hodnota: 750; Technické vlastnosti: Obsah lipidov, Jednotka: g, Minimum: , Maximum: , Presná hodnota: 51; Technické vlastnosti: Obsah glukózy, Jednotka: g, Minimum: , Maximum: , Presná hodnota: 97; Technické vlastnosti: Obsah aminokyselín, Jednotka: g, Minimum: , Maximum: , Presná hodnota: 34; Technické vlastnosti: Celkový dusík, Jednotka: g, Minimum: , Maximum: , Presná hodnota: 5,4","Slovenská republika","Prešovský","Poprad","","","","","","ks","60,0000","1629,300","Rámcová dohoda","False","Cena bez DPH","1.4.2019 10:40:00","265","1629,300","","","","","1","1","1.4.2019 10:55:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ebfc7c97-ee92-4f8f-b7b2-3be314f3fa2a","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=02361d7e-f381-48a8-a186-525633ea00f4","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8ac1ffe1-a2ba-4c19-9d67-7d3ce1be4019","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3eccd71e-02bc-4b64-898d-6ed89bd82e7e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=40a9973e-b618-4a21-ae8a-25488dd5f671","","","","","","","","","","","","",
"Z20199601","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/230169","zrušená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. d)","Národný ústav tuberkulózy, pľúcnych chorôb a hrudníkovej chirurgie Vyšné Hágy","00227811","Slovenská republika","Vyšné Hágy","05984","1","19.3.2019 14:33:17","","Parenterálna výživa - Trojkomorový vak na parenterálnu výživu 625ml, centr.","parenterálna výživa, trojkomorový vak, ATC-B, roztok na intravenózne použitie, centr. podanie","33692210-2 Roztoky pre parenterálnu výživu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","Parenterálna výživa - trojkomorový vak; ATC skupina B05BA10; Na humánne použitie","Technické vlastnosti: Obsahuje elektrolyty, Hodnota / charakteristika: áno","Technické vlastnosti: Objem vaku, Jednotka: ml, Minimum: , Maximum: , Presná hodnota: 625; Technické vlastnosti: Osmolarita, Jednotka: mOsm/l, Minimum: , Maximum: , Presná hodnota: 1545; Technické vlastnosti: Obsah stredne nasýtených triacylglycerolov, Jednotka: g, Minimum: , Maximum: , Presná hodnota: 12,5; Technické vlastnosti: Obsah glukózy, Jednotka: g, Minimum: , Maximum: , Presná hodnota: 90; Technické vlastnosti: Obsah aminokyselín, Jednotka: g, Minimum: , Maximum: , Presná hodnota: 35,1","Slovenská republika","Prešovský","Poprad","","","","","","ks","150,0000","2486,700","Rámcová dohoda","False","Cena bez DPH","3.4.2019 8:30:00","268","2486,700","","","","","1","1","3.4.2019 8:45:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e7cc5d71-9bf3-4679-956e-2cfda80b0573","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=bfbdd510-345a-4802-a062-03e5ece75722","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1aec0535-17db-4dd6-9d9c-2b65e1de12cf","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=4131901c-4efd-4e72-a698-176614e4a765","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=116b8748-3999-44a3-ba70-7d5e78d5f73a","","","","","","","","","","","","",
