"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z202033487","Z202033487_Z","""PLATAN"",Zariadenie sociálnych služieb Lontov","00596841","Slovenská republika","Lontov","93575","Lontov 48","Ryba Žilina, spol. s r.o.","31563490","Slovenská republika","Žilina","01001","Športová 9","Rámcová dohoda","Rybacie a lahôdkové šaláty","03311210-7 Treska;15871273-8 Majonéza;15894700-8 Lahôdky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Levice","Lontov","Lontov č. 48","","","","ks","330,0000","533,330","20,000","640,000","504,990","4.1.2021 11:26:00","",
"Z202033502","Z202033502_Z","""PLATAN"",Zariadenie sociálnych služieb Lontov","00596841","Slovenská republika","Lontov","93575","Lontov 48","INMEDIA, spol. s r.o.","36019208","Slovenská republika","Zvolen","96001","Námestie SNP 11","Rámcová dohoda","Mrazené výrobky","15112000-6 Hydina;15112140-9 Kačice;15220000-6 Mrazené ryby, rybie filé a ostatné rybie mäso;15331170-9 Mrazená zelenina;15896000-5 Hlboko zmrazené výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Levice","Lontov","Lontov č. 48","","","","kg","2640,0000","3158,330","20,000","3790,000","592,200","4.1.2021 11:40:00","",
"Z202033510","Z202033510_Z","""PLATAN"",Zariadenie sociálnych služieb Lontov","00596841","Slovenská republika","Lontov","93575","Lontov 48","INMEDIA, spol. s r.o.","36019208","Slovenská republika","Zvolen","96001","Námestie SNP 11","Rámcová dohoda","Mlieko a mliečne výrobky","15500000-3 Mliečne výrobky;15510000-6 Mlieko a smotana;15511400-7 Polotučné mlieko;15512000-0 Smotana;15530000-2 Maslo;15540000-5 Syrárske výrobky;15544000-3 Tvrdý syr;15550000-8 Mliečne výrobky rôznych druhov;15551000-5 Jogurt a ostatné fermentované mliečne výrobky;15551300-8 Jogurt;15551310-1 Neochutený jogurt;15871274-5 Nátierky na chlieb;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Levice","Lontov","Lontov č. 48","","","","ks","7640,0000","","","4660,000","0,420","4.1.2021 9:38:00","",
"Z202033801","Z202033801_Z","Ministerstvo pôdohospodárstva a rozvoja vidieka Slovenskej republiky ","00156621","Slovenská republika","Bratislava","81266","Dobrovičova 12","AB Majstri s.r.o.","48025879","Slovenská republika","Veľký Biel","90024","Nová 12","Zmluva o poskytovaní služieb","Sťahovacie a pomocné práce","60000000-8 Dopravné služby (bez prepravy odpadu);63110000-3 Manipulácia s nákladom","Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Dobrovičova 12, Nábrežie Arm. gen. Ľ. Svobodu 54, Krížna 52 ","13.1.2021 10:00:00","10.1.2022 15:00:00","","projekt","1,0000","4916,670","20,000","5900,000","8980,000","7.1.2021 13:50:00","",
"Z202033809","Z202033809_Z","Národná transfúzna služba SR","30853915","Slovenská republika","Bratislava","83101","Ďumbierska 3/L","Espresso SK s. r. o.","36769304","Slovenská republika","Bratislava","82106","Geologická 1F","Rámcová dohoda","Prísady do nápojových automatov","15860000-4 Káva, čaj a príbuzné produkty;15894500-6 Prísady do predajných automatov;39711310-5 Elektrické kávovary;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","","","","Miestami plnenia sú pracoviská objednávateľa podľa Zoznamu Pracovísk Objednávateľa - miesta plnenia","","","","súbor","1,0000","68900,000","20,000","82680,000","8960,000","15.1.2021 10:50:00","",
"Z202033926","Z202033926_Z","Národný ústav detských chorôb","00607231","Slovenská republika","Bratislava","83340","Limbová 1","Media Comp. s.r.o.","35731486","Slovenská republika","Rovinka","90041","Rovinka 268","Kúpna zmluva","Anestéziologický prístroj s monitorom vitálnych funkcií  ","33172100-7 Prístroje na anestéziu;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Limbová č.1","","","5.3.2021 9:00:00","ks","1,0000","35799,000","20,000","42958,800","1,000","4.1.2021 9:38:00","",
"Z202033931","Z202033931_Z","Slovenské národné múzeum","00164721","Slovenská republika","Bratislava","81006","Vajanského nábrežie 2","Michal Vaško - VYDAVATEĽSTVO","31291228","Slovenská republika","Prešov","08001","Košická 44","Zmluva o poskytovaní služieb","Tlač zborníka ","60000000-8 Dopravné služby (bez prepravy odpadu);79810000-5 Tlačiarenské služby","Služba","","Slovenská republika","Prešovský","Levoča","Levoča","Námestie Majstra Pavla 40","28.1.2021 9:00:00","28.1.2021 14:00:00","","celok","1,0000","4190,000","20,000","5028,000","2310,000","7.1.2021 9:50:00","",
"Z202033941","Z202033941_Z","Národné poľnohospodárske a potravinárske centrum","42337402","Slovenská republika","Lužianky","95141","Hlohovecká 2","BIOTECH s.r.o.","35768444","Slovenská republika","Bratislava","84105","Kresánkova 12","Kúpna zmluva","Základné anorganické a organické chemikálie, Čisté a rôzne chemické výrobky ","24300000-7 Základné anorganické a organické chemikálie;24900000-3 Čisté a rôzne chemické výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Piešťany","Piešťany","NPPC-Výskumný ústav rastlinnej výroby, Bratislavská cesta 122, 921 01 Piešťany","1.3.2021 9:00:00","1.4.2021 15:00:00","","počet položiek","17,0000","16590,000","","","2188,690","12.1.2021 12:40:00","",
"Z202033944","Z202033944_Z","Národné poľnohospodárske a potravinárske centrum","42337402","Slovenská republika","Lužianky","95141","Hlohovecká 2","BIOTECH s.r.o.","35768444","Slovenská republika","Bratislava","84105","Kresánkova 12","Kúpna zmluva","Spotrebný laboratórny materiál ","19520000-7 Plastové výrobky;33140000-3 Zdravotnícky spotrebný materiál;33141625-7 Diagnostické súpravy;33192500-7 Skúmavky;33790000-4 Laboratórny, zdravotnícky alebo farmaceutický sklenený tovar;42971000-3 Časti umývačiek riadu;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Piešťany","Piešťany","NPPC-Výskumný ústav rastlinnej výroby, Bratislavská cesta 122, 921 01 Piešťany","1.3.2021 9:00:00","1.4.2021 15:00:00","","počet položiek","15,0000","6400,000","","","999,280","12.1.2021 11:42:00","",
"Z202033946","Z202033946_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","P E Z A  a.s.","30224918","Slovenská republika","Žilina","011 49","K cintorínu 47","Rámcová dohoda","Chlieb a pekárenské výrobky","15810000-9 Pekársky tovar, čerstvé pečivo a cukrárske výrobky;15811100-7 Chlieb;15811200-8 Rožky;15812100-4 Pečivo;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Rajecká cesta 18","","","","celá zákazka","1,0000","","","9094,130","4461,870","4.1.2021 11:02:00","",
