"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia",
"Z201839235","Z201839235_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","COPY PRINT GROUP, a.s.","45310106","Slovenská republika","Bratislava","83104","Bojnická 3","Kúpna zmluva","Digitálne kopírovacie zariadenie na farebnú a čiernobielu sieťovú tlač do formátu A3 a kopírovanie do formátu A3 (II.)","30121100-4 Fotokopírovacie stroje;30121200-5 Zariadenia na fotokopírovanie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Za kasárňou 3","15.10.2018 7:30:00","31.10.2018 14:30:00","","ks","4,0000","12208,330","20,000","14650,000","1350,000","1.10.2018 9:48:00",
"Z201839248","Z201839248_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","COPY PRINT GROUP, a.s.","45310106","Slovenská republika","Bratislava","83104","Bojnická 3","Kúpna zmluva","Digitálne kopírovacie zariadenie na farebnú a čiernobielu sieťovú tlač do formátu A3 a kopírovanie do formátu A3 (III.)","30121100-4 Fotokopírovacie stroje;30121200-5 Zariadenia na fotokopírovanie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Za kasárňou 3","15.10.2018 7:30:00","31.10.2018 14:30:00","","ks - v zmysle priloženého opisného formuláru","2,0000","9458,330","20,000","11350,000","590,000","1.10.2018 10:08:00",
"Z201839785","Z201839785_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","APIS spol. s r.o.","30222575","Slovenská republika","Banská Bystrica","97401","Lazovná 12","Kúpna zmluva","Objednávkový stravovací systém","30216200-8 Snímače magnetických kariet;30233300-4 Čítačky kariet smart;39220000-0 Kuchynské zariadenie, domáce potreby a potreby pre domáce hospodárstvo a dodávky pre stravovacie zariadenia;39310000-8 Zariadenia hromadného stravovania;39312200-4 Zariadenia závodných jedální;48000000-8 Softvérové balíky a informačné systémy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Smetanova 6","11.10.2018 7:00:00","31.10.2018 13:00:00","","súbor položiek podľa tejto kúpnej zmluvy ","1,0000","5750,000","20,000","6900,000","48,000","2.10.2018 10:40:00",
"Z201839843","Z201839843_Z","Domov sociálnych služieb pre deti a dospelých v Rohove","00655546","Slovenská republika","Rohov","90604","Rohov 27","DEMIFOOD spol. s r.o.","36324124","Slovenská republika","Nové Mesto nad Váhom","91501","Piešťanská 2503/43","Kúpna zmluva","Mlieko a mliečne výrobky","15500000-3 Mliečne výrobky;15510000-6 Mlieko a smotana;15530000-2 Maslo;15540000-5 Syrárske výrobky;15550000-8 Mliečne výrobky rôznych druhov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Senica","Rohov","DSS Rohov, č.p.27","10.11.2018 10:44:00","9.4.2019 10:44:00","","ks","1,0000","6789,170","20,000","8147,000","2852,990","3.10.2018 9:12:00",
"Z201839906","Z201839906_Z","Ministerstvo spravodlivosti Slovenskej republiky","00166073","Slovenská republika","Bratislava","81311","Župné námestie 13","Jarmila Svítková-BIBIONE","35400307","Slovenská republika","Trnava","91701","Tehelná 14","Kúpna zmluva","Stoličky, sedačky, postele II","39110000-6 Sedadlá, stoličky a podobné výrobky a súvisiace časti;39112000-0 Stoličky;39113000-7 Rôzne sedadlá a stoličky;39113100-8 Kreslá;39143110-0 Postele a lôžkoviny a špeciálne mäkké vybavenie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Župné námestie 13","3.10.2018 13:55:00","3.12.2018 14:20:00","","celok","1,0000","4686,700","20,000","5624,040","0,000","1.10.2018 14:08:00",
"Z201840037","Z201840037_Z","Mesto Partizánske","00310905","Slovenská republika","Partizánske","95801","Nám. SNP 212/4","STC MARTIN, s.r.o.","36427993","Slovenská republika","Martin","03601","E.B.Lukáča 2","Kúpna zmluva","Čistiace, hygienické a dezinfekčné prostriedky Zberňa šatstva","18424300-0 Jednorazové rukavice;33711430-0 Jednorazové utierky;33741200-8 Krémy na ruky alebo telové mlieka;33761000-2 Toaletný papier;33762000-9 Papierové vreckovky","Tovar;Služba","","Slovenská republika","Trenčiansky","Partizánske","Partizánske","Gen. Svobodu 906/53, Komunitné centrum","15.10.2018 11:00:00","19.10.2018 11:00:00","","ks, balenie","58,0000","82,500","20,000","99,000","3,000","1.10.2018 10:38:00",
"Z201840064","Z201840064_Z","Univerzita veterinárskeho lekárstva a farmácie v Košiciach","00397474","Slovenská republika","Košice","04181","Komenského 73","PC SEMA, s.r.o.","36426041","Slovenská republika","Žilina","01001","Bôrická cesta 103","Rámcová dohoda","Vodoinštalačný materiál","39370000-6 Vodoinštalácie;42131260-6 Guľové/plavákové ventily;43132400-1 Zariadenie potrubia;44164310-3 Rúry a príslušenstvo (spojky);44165000-4 Hadice, stúpacie potrubia a objímky;44411000-4 Sanitárne výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Komenského 73","","","","podľa opisu - súbor","1,0000","36528,000","20,000","43833,600","2,400","3.10.2018 12:40:00",
"Z201840378","Z201840378_Z","Psychiatrická nemocnica prof. Matulaya Kremnica","00606987","Slovenská republika","Kremnica","96701","Čsl. armády 234/139","BeSecure, s.r.o.","50641280","Slovenská republika","Pezinok","90201","Za dráhou 6137/21","Kúpna zmluva","Alkohol tester","38300000-8 Meracie prístroje;38431000-5 Detekčné prístroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","","","","","4.10.2018 9:00:00","11.10.2018 9:00:00","","sada","1,0000","2500,000","0,000","2500,000","2804,000","1.10.2018 9:46:00",
"Z201840428","Z201840428_Z","Mestská časť Bratislava - Dúbravka","00603406","Slovenská republika","Bratislava","84402","Žatevná 2","LeNS, spol. s r.o.","31364161","Slovenská republika","Bratislava","83102","Sibírska 5","Kúpna zmluva","Antivírusová ochrana koncových zariadení pre 190 počítačov na 24 mesiacov","48761000-0 Antivírusový softvérový balík;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava IV","Bratislava - mestská časť Dúbravka","Žatevná 2","","","10.10.2018 15:00:00","celý predmet zákazky","1,0000","1860,000","20,000","2232,000","2748,000","3.10.2018 12:42:00",
"Z201840441","Z201840441_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","KONNEX s.r.o. ","17639727","Slovenská republika","Trnava","91701","Trstínska cesta 9","Kúpna zmluva","Nákup radlíc snehových traktorových čelných","34390000-7 Príslušenstvo ťahačov/traktorov;34921000-9 Zariadenia na údržbu ciest;43313100-1 Snehové pluhy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Malacky","Kuchyňa","VÚ 1201 Kuchyňa","8.10.2018 12:00:00","30.11.2018 12:00:00","","ks","2,0000","7900,000","20,000","9480,000","3497,000","1.10.2018 12:44:00",
