"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z20151823","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/2187","Pozitívne","1.4.2019 12:46:42","","","Ing. Radoslav Lyžičiar - BEZPO","40231356","Slovenská republika",
"Z20157361","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/7725","Pozitívne","1.4.2019 6:22:02","","","VERSUS, a.s.","35795115","Slovenská republika",
"Z201539297","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/39661","Pozitívne","4.4.2019 11:51:22","","","MET Slovakia, a.s.","45860637","Slovenská republika",
"Z20163655","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/46019","Pozitívne","1.4.2019 10:17:33","","","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika",
"Z20163700","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/46064","Pozitívne","2.4.2019 9:18:05","","","Inter Cars Slovenská republika s.r.o.","35938111","Slovenská republika",
"Z20164338","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/46702","Pozitívne","1.4.2019 4:59:03","","","Slovak Telekom, a.s.","35763469","Slovenská republika",
"Z20165243","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/47607","Pozitívne","2.4.2019 7:06:43","","","Covidien ECE s.r.o.","35947446","Slovenská republika",
"Z20166037","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/48401","Pozitívne","4.4.2019 6:30:53","","","Inter Cars Slovenská republika s.r.o.","35938111","Slovenská republika",
"Z201618815","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/61179","Pozitívne","1.4.2019 9:34:41","","","PC SEMA, s.r.o.","36426041","Slovenská republika",
"Z201639192","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/81556","Pozitívne","3.4.2019 8:16:15","","","RODEX CAR, s.r.o. ","35860251","Slovenská republika",
"Z201639987","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/82351","Pozitívne","2.4.2019 14:55:11","","","Stredoslovenská energetika, a.s.","36403008","Slovenská republika",
"Z201641356","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/83720","Pozitívne","1.4.2019 7:31:25","","","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika",
"Z201643850","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/86214","Pozitívne","2.4.2019 10:59:15","","","MET Slovakia, a.s.","45860637","Slovenská republika",
"Z201643853","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/86217","Pozitívne","2.4.2019 11:00:58","","","BUKÓZA ENERGO, a. s.","43806643","Slovenská republika",
"Z201643855","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/86219","Pozitívne","2.4.2019 9:43:15","","","BUKÓZA ENERGO, a. s.","43806643","Slovenská republika",
"Z201643345","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/85709","Pozitívne","1.4.2019 7:32:43","","","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika",
"Z201644649","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/87013","Pozitívne","1.4.2019 7:30:34","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z201644651","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/87015","Pozitívne","1.4.2019 7:33:22","","","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika",
"Z201646208","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/88572","Pozitívne","1.4.2019 7:31:58","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z2017218","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/92050","Pozitívne","1.4.2019 6:27:08","","","AGEL Trade s.r.o. - organizačná zložka Slovensko","48224863","Slovenská republika",
"Z20171892","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/93724","Pozitívne","1.4.2019 8:59:32","","","Diversey Slovensko, s.r.o.","35835401","Slovenská republika",
"Z20172164","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/93996","Pozitívne","1.4.2019 10:16:05","","","SEMA MR, s.r.o.","48048909","Slovenská republika",
"Z20173463","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/95295","Pozitívne","3.4.2019 8:12:51","","","Pow-en a.s.","43860125","Slovenská republika",
"Z20177682","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/99514","Pozitívne","1.4.2019 5:57:12","","","STORIN plus s.r.o.","47599090","Slovenská republika",
"Z20177662","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/99494","Pozitívne","1.4.2019 11:20:12","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z20178385","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/100217","Pozitívne","1.4.2019 7:17:52","","","Messer Tatragas, spol. s r.o.","00685852","Slovenská republika",
"Z20178998","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/100830","Pozitívne","3.4.2019 8:01:14","","","Archeologický ústav SAV","00166723","Slovenská republika",
"Z20179122","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/100954","Pozitívne","4.4.2019 11:11:21","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z201710936","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/102768","Pozitívne","2.4.2019 8:12:34","","","VIDRA a spol. s.r.o.","31589561","Slovenská republika",
"Z201710945","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/102777","Pozitívne","2.4.2019 9:05:14","","","Perfect Distribution a. s. - organizačná zložka","47719150","Slovenská republika",
"Z201710959","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/102791","Pozitívne","2.4.2019 8:49:51","","","Perfect Distribution a. s. - organizačná zložka","47719150","Slovenská republika",
"Z201710968","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/102800","Pozitívne","2.4.2019 8:22:37","","","Perfect Distribution a. s. - organizačná zložka","47719150","Slovenská republika",
"Z201711214","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/103046","Pozitívne","1.4.2019 11:51:55","","","Progressum, s.r.o.","47344806","Slovenská republika",
"Z201711912","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/103744","Pozitívne","1.4.2019 6:10:19","","","Výroba a obchod ŠVAGERKO, s.r.o.","36486256","Slovenská republika",
"Z201712069","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/103901","Pozitívne","2.4.2019 7:46:41","","","PULImedical, spol. s r.o.","31344399","Slovenská republika",
"Z201712074","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/103906","Pozitívne","2.4.2019 8:42:20","","","VIDRA a spol. s.r.o.","31589561","Slovenská republika",
"Z201713702","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/105534","Pozitívne","4.4.2019 5:36:11","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z201724522","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/116354","Pozitívne","2.4.2019 8:32:27","","","B.Braun Medical s.r.o.","31350780","Slovenská republika",
"Z201730666","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/122498","Pozitívne","3.4.2019 8:09:13","","","TEMPEST a.s.","31326650","Slovenská republika",
"Z201732831","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/124663","Pozitívne","1.4.2019 7:39:34","","","CITONOVA spol. s r.o.","36638064","Slovenská republika",
"Z201734696","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/126528","Pozitívne","4.4.2019 16:12:01","","","JRK Slovensko s.r.o.","50530950","Slovenská republika",
"Z201736060","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/127892","Pozitívne","1.4.2019 11:20:48","","","STEBERG s.r.o.","46604049","Slovenská republika",
"Z201736337","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/128169","Pozitívne","2.4.2019 10:16:53","","","JRK Slovensko s.r.o.","50530950","Slovenská republika",
"Z201737717","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/129549","Pozitívne","1.4.2019 7:23:33","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z201746397","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/138229","Pozitívne","1.4.2019 6:50:13","","","PECE spol. s r.o.","36618233","Slovenská republika",
"Z201746429","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/138261","Pozitívne","3.4.2019 11:17:18","","","SERVIS LINE, s.r.o. ","36545074","Slovenská republika",
"Z201746479","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/138311","Pozitívne","3.4.2019 11:32:46","","","VIRTUS s.r.o.","35719664","Slovenská republika",
"Z201750416","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/142248","Pozitívne","1.4.2019 5:01:34","","","VÁHOSTAV - SK, a.s. ","31356648","Slovenská republika",
"Z201758048","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/149880","Pozitívne","1.4.2019 8:55:20","","","Stredoslovenská energetika, a.s.","36403008","Slovenská republika",
"Z201762435","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/154267","Pozitívne","1.4.2019 6:46:46","","","ICZ Slovakia a. s.","36328057","Slovenská republika",
"Z201763647","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/155479","Pozitívne","1.4.2019 8:16:18","","","Waldera s.r.o.","03796876","Česká republika",
"Z201765814","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/157646","Pozitívne","1.4.2019 14:23:23","","","Stredoslovenská energetika, a.s.","36403008","Slovenská republika",
"Z201764752","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/156584","Pozitívne","1.4.2019 7:40:32","","","MG - Slovakia s.r.o.","48027073","Slovenská republika",
"Z201767761","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/159593","Pozitívne","3.4.2019 8:18:20","","","Energie2, a.s.","46113177","Slovenská republika",
"Z201767767","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/159599","Pozitívne","1.4.2019 5:49:19","","","BCF s.r.o.","36597007","Slovenská republika",
"Z201755710","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/147542","Pozitívne","1.4.2019 13:36:10","","","MG PROJECT s.r.o.","46324038","Slovenská republika",
"Z201770059","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/161891","Pozitívne","1.4.2019 7:35:27","","","Perfect Distribution a. s. - organizačná zložka","47719150","Slovenská republika",
"Z2018101","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/163026","Pozitívne","1.4.2019 8:59:10","","","MIP, s.r.o.","31629784","Slovenská republika",
"Z2018329","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/163254","Pozitívne","1.4.2019 6:52:49","","","Ing. Peter Gerši - GC Tech.","36880574","Slovenská republika",
"Z201769856","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/161688","Pozitívne","1.4.2019 12:42:55","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z20182405","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/165330","Pozitívne","1.4.2019 7:42:23","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z20182594","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/165519","Pozitívne","1.4.2019 7:36:17","","","Eurolab Lambda a.s.","35869429","Slovenská republika",
"Z20183024","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/165949","Pozitívne","1.4.2019 7:16:14","","","Tibor Varga TSV PAPIER","32627211","Slovenská republika",
"Z20185962","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/168887","Pozitívne","1.4.2019 12:37:52","","","CLEAN TONERY, s.r.o.","35891866","Slovenská republika",
"Z20186546","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/169471","Pozitívne","1.4.2019 10:27:20","skončilo sa zmluvné obdobie ","","VIDRA a spol. s.r.o.","31589561","Slovenská republika",
"Z20187153","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/170078","Pozitívne","1.4.2019 5:38:08","","","Ing. Peter Gerši - GC Tech.","36880574","Slovenská republika",
"Z20187410","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/170335","Pozitívne","2.4.2019 5:43:17","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z20188434","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/171359","Pozitívne","2.4.2019 6:44:46","","","Datacomp s.r.o.","36212466","Slovenská republika",
"Z20188460","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/171385","Pozitívne","1.4.2019 12:35:28","","","AQUA PRO EUROPE, a.s.","50886771","Slovenská republika",
"Z20188963","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/171888","Pozitívne","1.4.2019 6:31:05","","","CHIROSAN, s.r.o. ","36239739","Slovenská republika",
"Z20189036","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/171961","Pozitívne","1.4.2019 7:01:01","","","TEMPEST a.s.","31326650","Slovenská republika",
"Z20189200","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/172125","Pozitívne","1.4.2019 6:30:28","","","Ing. Miroslav Vančo MIVASOFT","30346461","Slovenská republika",
"Z20189676","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/172601","Pozitívne","1.4.2019 6:48:36","","","Messer Tatragas, spol. s r.o.","00685852","Slovenská republika",
"Z20189827","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/172752","Pozitívne","1.4.2019 7:13:26","","","RODEX CAR, s.r.o. ","35860251","Slovenská republika",
"Z201810149","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/173074","Pozitívne","1.4.2019 6:58:52","","","TEMPEST a.s.","31326650","Slovenská republika",
"Z201810141","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/173066","Pozitívne","1.4.2019 7:41:14","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z201810294","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/173219","Pozitívne","2.4.2019 9:23:07","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z201810368","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/173293","Pozitívne","1.4.2019 11:37:49","","","Slovak Telekom, a.s.","35763469","Slovenská republika",
"Z201810376","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/173301","Pozitívne","1.4.2019 5:56:22","","","B.Braun Medical s.r.o.","31350780","Slovenská republika",
"Z201810881","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/173806","Pozitívne","1.4.2019 7:12:39","","","PULImedical, spol. s r.o.","31344399","Slovenská republika",
"Z201810906","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/173831","Pozitívne","1.4.2019 6:44:09","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z201811376","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/174301","Pozitívne","1.4.2019 6:54:43","","","EUROGASTROP s.r.o.","44137761","Slovenská republika",
"Z201811382","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/174307","Pozitívne","1.4.2019 6:53:52","","","EUROGASTROP s.r.o.","44137761","Slovenská republika",
"Z201811404","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/174329","Pozitívne","1.4.2019 5:35:51","","","Tomáš Veróny OaS","41781082","Slovenská republika",
