"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z201647786","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/90150","Pozitívne","7/3/2024 6:37:15 AM","","","Linde Gas s. r. o.","31373861","Slovenská republika",
"Z201710985","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/102817","Pozitívne","7/3/2024 6:28:46 AM","","","Messer Tatragas, spol. s r.o.","00685852","Slovenská republika",
"Z201754087","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/145919","Pozitívne","7/3/2024 6:31:19 AM","","","Perútka s.r.o.","35681381","Slovenská republika",
"Z201836176","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/199101","Pozitívne","7/1/2024 5:41:29 AM","","","Brantner Poprad, s.r.o.","36444618","Slovenská republika",
"Z201918819","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/239387","Uspokojivé","7/1/2024 5:54:59 AM","","","Perfect Distribution a. s. - organizačná zložka","47719150","Slovenská republika",
"Z201920815","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/241383","Uspokojivé","7/1/2024 5:52:57 AM","","","VIDRA a spol. s.r.o.","31589561","Slovenská republika",
"Z201933726","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/254294","Uspokojivé","7/3/2024 6:36:09 AM","","","exe, a.s.","17321450","Slovenská republika",
"Z202010924","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/270333","Uspokojivé","7/1/2024 7:51:48 AM","","","AMG Security s.r.o.","46268995","Slovenská republika",
"Z202014413","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/273822","Uspokojivé","7/1/2024 5:48:41 AM","","","R A D I X spol. s r.o.","00615803","Slovenská republika",
"Z202015295","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/274704","Uspokojivé","7/1/2024 5:54:34 AM","","","SURVEYE, s. r. o.","47619651","Slovenská republika",
"Z20214378","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/298135","Uspokojivé","7/2/2024 7:01:11 AM","","","SecuriLas, s.r.o.","31364764","Slovenská republika",
"Z202115890","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/309647","Uspokojivé","7/1/2024 5:48:06 AM","","","ANTES GM, spol. s r.o.","36294781","Slovenská republika",
"Z202117719","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/311476","Uspokojivé","7/1/2024 5:45:57 AM","","","BERINGER, s.r.o.","35923148","Slovenská republika",
"Z202123129","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/316886","Uspokojivé","7/1/2024 5:53:43 AM","","","Perfect Distribution a. s. - organizačná zložka","47719150","Slovenská republika",
"Z202123929","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/317686","Uspokojivé","7/1/2024 5:40:14 AM","","","MET Slovakia, a.s.","45860637","Slovenská republika",
"Z20221628","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/320726","Uspokojivé","7/1/2024 8:38:37 AM","","","LASER servis, spol. s.r.o. ","35755989","Slovenská republika",
"Z20222369","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/321467","Uspokojivé","7/2/2024 7:44:51 AM","","","TIMED, s.r.o. ","00602175","Slovenská republika",
