"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z201753770","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/145602","Pozitívne","12/4/2023 7:33:30 AM","","","Brantner Poprad, s.r.o.","36444618","Slovenská republika",
"Z202026340","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/285749","Uspokojivé","12/1/2023 9:48:47 AM","","","Bidfood Slovakia s. r. o.","34152199","Slovenská republika",
"Z2021535","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/294292","Uspokojivé","12/1/2023 9:48:32 AM","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z202115600","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/309357","Uspokojivé","12/1/2023 12:30:18 PM","","","EMATRADE s.r.o.","46954767","Slovenská republika",
"Z202118529","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/312286","Uspokojivé","12/4/2023 7:54:15 AM","","","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika",
"Z202121031","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/314788","Uspokojivé","12/4/2023 7:53:59 AM","","","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika",
"Z202121258","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/315015","Uspokojivé","12/4/2023 9:05:24 AM","","","IIT Development a. s.","50393031","Slovenská republika",
"Z202121451","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/315208","Uspokojivé","12/4/2023 7:54:39 AM","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z202122062","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/315819","Uspokojivé","12/1/2023 9:48:13 AM","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z202122063","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/315820","Uspokojivé","12/1/2023 9:47:56 AM","","","EMATRADE s.r.o.","46954767","Slovenská republika",
"Z202122065","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/315822","Uspokojivé","12/1/2023 9:47:14 AM","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z202122064","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/315821","Uspokojivé","12/1/2023 9:47:40 AM","","","HOKO spoločnosť s ručením obmedzeným","31725856","Slovenská republika",
"Z202122482","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/316239","Uspokojivé","12/1/2023 12:29:05 PM","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z202122480","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/316237","Uspokojivé","12/1/2023 12:29:27 PM","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z202122479","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/316236","Uspokojivé","12/1/2023 12:29:43 PM","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z202122467","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/316224","Uspokojivé","12/1/2023 12:30:03 PM","","","ERIK, s.r.o. ","36177083","Slovenská republika",
"Z202123421","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/317178","Uspokojivé","12/4/2023 7:54:29 AM","","","PHOENIX Zdravotnícke zásobovanie, a.s.","34142941","Slovenská republika",
"Z202123862","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/317619","Uspokojivé","12/4/2023 9:30:57 AM","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z202123932","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/317689","Uspokojivé","12/4/2023 7:18:20 AM","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z202124990","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/318747","Uspokojivé","12/4/2023 7:31:34 AM","","","Up Déjeuner, s. r. o.","53528654","Slovenská republika",
"Z2022520","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/319618","Uspokojivé","12/4/2023 4:20:00 PM","","","MK TRAKTOR s.r.o.","46887717","Slovenská republika",
"Z2022711","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/319809","Uspokojivé","12/4/2023 10:09:04 AM","","","Hermes LabSystems, s.r.o.","35693487","Slovenská republika",
"Z2022952","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/320050","Uspokojivé","12/1/2023 12:17:05 PM","","","MASO J+L, s.r.o.","36569194","Slovenská republika",
"Z20221441","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/320539","Uspokojivé","12/1/2023 9:35:06 AM","","","MASO J+L, s.r.o.","36569194","Slovenská republika",
"Z20221443","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/320541","Uspokojivé","12/1/2023 9:35:36 AM","","","ERIK, s.r.o. ","36177083","Slovenská republika",
"Z20221547","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/320645","Uspokojivé","12/1/2023 9:49:26 AM","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z20221536","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/320634","Uspokojivé","12/1/2023 9:39:27 AM","","","MASO J+L, s.r.o.","36569194","Slovenská republika",
"Z20221535","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/320633","Uspokojivé","12/1/2023 9:38:48 AM","","","ERIK, s.r.o. ","36177083","Slovenská republika",
"Z20222845","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/321943","Uspokojivé","12/1/2023 9:39:47 AM","","","Bidfood Slovakia s. r. o.","34152199","Slovenská republika",
"Z20223612","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/322710","Uspokojivé","12/4/2023 8:53:01 AM","","","ANECT a.s.","35787546","Slovenská republika",
